store_expense_id,store_id,expense_type,amount,expense_date
275,121,Cleaning,,2026-02-25
3633,20,Electricity,4610.32,2025-05-21
16251,143,Repair,3420.51,2025-03-13
2130,149,Water,,2025-07-28
15621,84,Electricity,4309.52,2025-12-25
16344,90,Internet,7482.4,
19600,38,Security,6949.3,2025-12-09
13602,151,Repair,2024.09,2025-06-21
8549,34,Internet,3911.81,2025-11-07
10,106,,7095.32,2025-04-24
10895,88,Internet,6141.48,2025-11-21
542,179,Repair,6081.44,2025-09-13
6513,149,Internet,8462.83,2025-07-13
19310,141,Internet,,2025-09-24
10977,73,Cleaning,9378.38,2026-02-13
13229,194,Internet,1138.83,2025-07-12
2727,37,Water,703.66,2025-08-05
1834,167,Repair,7493.33,2025-09-28
19316,40,Water,,2025-08-20
10086,70,Cleaning,6142.5,2025-03-20
2184,19,internet,3074.27,2025-05-06
17811,105,Cleaning,8798.53,2025-09-20
4144,29,Cleaning,,2025-08-22
11186,11,Electricity,9902.41,2025-12-05
17596,154,Internet,7093.53,2026-02-22
4040,81,INTERNET,5799.18,2025-05-09
7212,104,Security,1749.14,2025-09-02
18130,11,Cleaning,7250.61,
8438,188,Repair,270.24,2026-01-28
17724,91,Security,8393.85,2025-10-22
10801,30,Water,3544.61,2026-01-15
1333,185,Water,2323.12,2026-02-20
1871,92,Security,8186.96,2025-04-13
2642,143,Internet,1098.38,2025-06-06
16152,111,Electricity,5600.65,
3256,108,Repair,1471.28,2025-09-26
14132,119,Internet,4177.57,2025-07-09
7818,197,Water,9408.35,2025-11-16
691,80,Repair,3270.61,2025-03-14
2016,177,Electricity,4140.4,2025-11-30
3391,138,Cleaning,,2025-12-21
15444,161,security,5991.65,2025-05-27
17109,179,Water,7318.79,2025-05-25
12366,91,CLEANING,1568.9,2025-04-20
3785,101,internet,8019.76,2025-04-30
153,75,Repair,1491.7,2025-04-16
671,94,INTERNET,1775.07,2025-11-19
15425,113,Internet,9353.69,2025-09-15
7255,155,Electricity,3240.59,2025-10-07
9930,45,Cleaning,,
10440,99,Repair,3477.06,2025-07-07
1439,145,Repair,2058.44,2025-12-01
10985,34,Electricity,3033.86,2025-05-12
15249,140,Repair,8002.31,2026-01-03
8858,12,Water,691.68,2025-08-17
967,26,Security,7204.51,2025-07-20
15663,28,Repair,4924.45,
12547,155,Water,6075.42,2025-12-20
1487,3,Repair,3991.92,2025-11-08
12764,57,Security,6152.17,2025-05-12
13937,41,Internet,6806.74,2025-08-01
1310,80,CLEANING,8157.51,2025-05-23
8980,70,Cleaning,3361.54,
11220,196,Security,4440.81,2025-05-01
10310,64,Cleaning,3129.34,2025-12-11
8870,64,Cleaning,3534.85,2025-06-08
9122,82,Electricity,4705.1,2025-06-19
5671,39,Repair,8515.98,2025-12-04
8649,31,Internet,7200.11,2025-03-16
5219,28,Water,2321.9,2025-09-08
4505,16,Security,4987.58,2026-01-24
10408,16,Cleaning,5926.37,2025-06-05
322,186,,7160.23,2025-05-29
16110,104,Internet,1627.49,2025-08-21
5077,190,Security,6161.15,2025-06-05
3128,19,Cleaning,857.43,2025-09-07
12141,72,Security,,2025-11-21
3259,149,Electricity,3949.0,2025-11-01
500,107,INTERNET,9862.8,2025-03-23
3157,109,Electricity,9365.99,2025-09-23
1729,111,Electricity,8149.0,2025-05-18
17061,157,Repair,2280.89,2025-05-24
18170,91,Cleaning,2963.49,
14914,180,Electricity,6069.78,2026-01-04
12658,58,CLEANING,128.06,2025-12-14
1215,176,Water,6952.14,2025-05-02
5271,80,Water,1967.13,2025-04-10
13153,192,Electricity,68.63,2025-11-22
9097,25,Cleaning,2924.92,2025-07-07
9863,130,Security,9336.1,2026-01-01
1267,83,Internet,3955.31,2025-04-23
3074,20,Repair,2747.41,2025-08-02
19995,71,Electricity,9015.33,2025-12-31
5806,51,Water,929.55,2025-12-24
16740,110,Electricity,5399.36,2025-11-11
3241,163,water,4186.96,2025-04-17
19855,27,Repair,2769.53,2025-10-27
9851,17,Water,6477.22,2026-01-12
8820,187,ELECTRICITY,3455.54,2025-04-02
7283,18,Cleaning,1447.97,2025-03-28
6791,29,Internet,8267.59,2025-12-17
17769,132,Cleaning,4040.05,2026-01-10
11682,6,Repair,2406.14,2025-10-02
7773,79,Security,2526.99,2025-10-25
11080,79,Water,8200.69,2025-09-09
7593,189,Repair,7262.88,2026-01-23
19143,155,Cleaning,6843.08,2025-07-10
6954,182,Internet,120.61,2025-08-18
14829,193,Internet,6320.35,2025-03-09
1713,53,Security,7818.58,2025-09-21
19082,87,Electricity,7675.73,2026-01-07
4609,127,Water,9565.1,2025-04-18
11743,83,Electricity,3109.25,2025-06-13
10491,165,cleaning,2502.46,2025-12-28
3401,81,Security,719.2,2025-09-10
16561,94,Cleaning,52.51,2026-02-13
13770,33,Internet,1947.64,
9185,115,Security,7035.87,
5434,127,Repair,687.74,2025-11-22
8023,185,Water,8023.45,2025-03-14
6302,169,Repair,4454.42,2026-01-24
1555,137,Water,2319.39,2026-02-25
11780,149,Security,6796.7,2025-03-09
19249,197,Repair,9535.1,2025-04-05
13326,101,Internet,553.23,2026-01-09
5861,98,Security,4581.18,2025-10-03
2461,121,Repair,9938.79,2025-06-24
15796,25,Repair,,2025-11-13
19963,63,SECURITY,6910.42,2025-09-12
12836,123,security,6583.39,2025-03-31
3594,20,Internet,5814.18,2025-11-15
14245,194,Internet,7598.81,2025-10-24
12159,160,Electricity,3947.36,2025-04-30
11584,51,Repair,7165.3,2025-12-09
17660,19,Internet,9146.6,2025-10-10
17716,192,,3545.59,2025-06-03
15061,50,Security,217.79,2025-10-29
886,183,Security,1826.52,2025-10-09
3266,40,,737.01,2026-02-17
16988,76,Water,,2025-11-17
10586,14,Internet,3251.28,2026-02-02
4173,193,Repair,4468.83,2026-01-13
754,66,Cleaning,3382.31,2025-06-22
3484,48,Repair,9217.01,2025-12-18
1034,151,Internet,1249.64,2025-06-27
19890,95,Electricity,8515.59,2025-11-20
5376,143,REPAIR,7950.44,2026-02-06
17414,69,Cleaning,2339.04,2025-04-24
1636,66,Cleaning,2384.69,2025-03-02
11943,148,Electricity,2434.12,2025-06-08
8133,45,Internet,9710.5,2025-08-04
15201,3,Repair,6387.14,2025-03-14
18886,156,Internet,7180.23,2025-07-29
121,12,Water,,2025-08-02
8145,1,Repair,9511.87,2025-03-01
9447,19,Cleaning,9707.2,2025-04-30
8160,176,SECURITY,7843.74,2025-06-03
877,138,Repair,7173.92,2025-10-10
16508,78,Internet,3539.99,2025-06-06
8149,1,Repair,3243.31,2025-03-04
18527,8,Cleaning,2327.14,2026-02-10
5295,41,Repair,7756.13,2025-07-18
12358,161,Internet,7747.68,2025-03-23
5600,68,Water,7167.46,2025-08-25
15097,99,Water,3069.67,2026-01-18
6430,171,Security,5928.51,2026-01-20
11596,104,Cleaning,7980.03,2025-04-28
1056,19,Electricity,3539.58,2025-10-20
10536,14,Repair,4307.01,2025-03-16
16322,154,Internet,9111.24,2025-12-11
18312,85,Cleaning,8597.82,2025-09-05
256,43,,5590.17,2025-03-14
1282,190,Internet,7039.53,2025-05-02
10846,174,Security,8560.38,2025-12-04
3173,139,Cleaning,1636.95,
13282,162,Internet,693.42,2025-07-10
10709,149,Security,6638.75,2025-10-14
17411,2,Repair,2476.05,2025-10-19
16495,109,Security,1015.69,2025-06-05
13814,126,Cleaning,1785.38,2025-06-21
11640,130,Security,4036.55,2025-09-19
2236,117,Cleaning,5952.55,2026-01-29
1271,22,Electricity,6965.07,
16952,60,,877.46,2025-10-23
3115,132,electricity,2032.74,2026-02-22
17912,141,Cleaning,234.63,2025-10-08
11681,27,Water,1684.2,2025-08-24
12310,199,Internet,7210.66,2026-02-23
4469,46,Internet,9495.27,2025-04-27
17534,75,Water,9067.34,2025-07-01
19735,72,Internet,3959.28,2025-11-16
10130,106,Electricity,6834.24,2026-01-21
19744,107,Internet,4560.87,2025-06-08
11264,131,Water,4411.41,2025-03-20
10682,137,,9545.74,2025-09-07
19955,173,Cleaning,1323.85,2025-05-20
7435,150,Water,,2025-07-06
12104,179,cleaning,7982.53,2025-09-24
750,197,Internet,6261.17,2025-07-05
5218,56,Internet,7436.58,2025-09-02
15013,135,Repair,9844.59,2026-02-13
18372,112,Cleaning,7116.21,2026-01-13
8922,11,Security,430.12,2025-09-21
7753,55,Internet,1325.47,2026-01-30
13996,118,Security,4272.16,2025-10-10
18465,50,security,3771.29,2026-01-27
9608,173,Internet,4960.42,
12252,19,Security,7796.6,2026-01-05
12286,107,ELECTRICITY,7662.86,2025-10-02
18677,130,Cleaning,9661.82,2025-08-15
1098,48,Security,1905.06,2026-01-31
8629,40,Electricity,2870.44,2025-11-23
12705,26,,1451.81,2025-07-26
9642,190,Cleaning,5035.42,2025-09-11
5277,131,,1703.54,2025-03-10
15813,195,Security,6102.56,2025-10-25
6881,185,Cleaning,7683.97,2025-09-05
13910,102,Repair,2346.64,2025-09-10
8831,69,Security,3463.29,2025-05-17
11217,200,Security,4350.66,2025-07-20
8281,31,Repair,,2025-08-11
16123,192,Electricity,2399.91,2026-02-07
14372,62,Internet,7079.97,2026-01-15
7563,177,Water,1178.2,2025-05-15
17402,44,Water,7546.11,
1979,182,Cleaning,8733.67,2025-03-30
2373,99,Security,6940.3,2025-03-13
1429,160,Repair,6409.24,2025-06-15
16306,62,Internet,5931.07,2025-03-09
5332,190,Cleaning,3198.75,2025-09-04
7539,103,Security,4076.3,2025-03-19
14313,178,Cleaning,6555.21,2026-01-01
5068,172,Cleaning,3396.42,2025-06-09
5115,141,Water,2887.8,
11786,18,Internet,8714.56,2025-04-12
16026,123,Cleaning,5078.09,2025-06-05
7073,171,Repair,6250.57,2025-09-25
16135,43,Internet,2096.76,2025-11-02
17191,101,Internet,1924.51,2025-06-20
13727,112,Security,9905.13,2025-05-02
5648,6,Cleaning,7365.52,2026-01-19
227,78,Water,,2026-01-12
2585,186,Electricity,5879.35,2025-09-15
2819,134,Security,,2025-10-08
15182,95,Electricity,,
17386,198,Water,,2025-09-01
1507,11,Electricity,5822.72,2026-02-14
19320,73,Electricity,9961.7,2025-08-08
16334,127,Internet,9279.76,2025-03-21
4762,164,Water,9869.61,2026-01-25
6523,167,,7935.77,2026-01-29
3072,56,Water,6119.57,2025-07-07
400,186,Security,7557.7,2025-11-26
5571,45,Water,9757.24,2025-11-05
8358,47,Water,5332.05,2025-11-03
1861,125,Repair,7775.65,2025-05-22
7230,130,Electricity,4262.41,2025-04-26
7534,13,CLEANING,5026.97,2025-11-25
14540,97,Security,3304.64,2025-08-01
18092,50,Internet,5760.48,2025-06-13
15412,81,Water,5590.31,2025-11-16
15410,198,Internet,3134.52,2025-09-10
13146,58,Electricity,7281.07,2026-02-05
690,91,Water,1911.09,2025-07-30
17178,114,Cleaning,3160.12,2025-07-17
15772,103,Cleaning,1012.06,2025-11-13
17031,150,Internet,5187.35,2025-11-29
6088,192,Cleaning,2099.58,2025-10-23
11690,111,Repair,6552.21,2025-04-01
17733,189,Water,1844.78,2025-05-01
13686,79,Electricity,1834.57,2025-08-20
2471,168,Internet,2316.11,2026-01-31
16461,198,Water,480.04,2025-05-25
2274,96,Internet,6539.63,2025-11-26
7511,181,Electricity,,2025-07-16
4875,58,Security,3033.98,2025-10-09
7399,44,Cleaning,6875.94,2026-02-25
10450,76,Internet,9938.04,2025-04-07
13504,142,Repair,607.0,2025-08-18
18078,87,Internet,3835.42,2025-08-11
5945,199,Cleaning,9657.82,2025-07-11
2602,80,Water,590.6,2025-02-26
12687,37,Electricity,6414.19,2025-06-29
3393,152,Security,8886.78,2025-06-09
11105,32,,7354.54,2025-10-10
2156,45,Electricity,2436.75,2026-02-24
18932,19,Repair,9222.25,2025-06-23
341,163,security,4941.58,2025-07-02
19868,140,Internet,5480.49,2025-04-25
2801,169,Security,7936.32,2025-04-03
1318,24,Water,7329.32,2025-12-06
10589,15,Water,8036.62,2025-11-30
19776,136,Internet,5227.9,2025-03-03
4769,49,Internet,7078.4,2025-03-17
14849,105,Internet,,2025-10-16
15679,44,Cleaning,9152.41,2025-05-28
5210,21,Security,1847.54,2026-01-04
2135,56,Internet,7207.57,2025-06-28
4032,138,Internet,2742.91,2025-03-22
400,186,Security,7557.7,2025-11-26
17403,49,Internet,704.48,2025-06-08
5637,114,,5898.59,2026-02-02
5222,28,Cleaning,4769.37,2026-01-11
6952,186,internet,4764.04,2025-04-09
11044,110,Repair,,2025-03-21
11808,64,Repair,564.87,2026-02-02
3057,181,,6056.19,2025-11-03
11195,86,Water,1325.89,2025-10-13
15289,81,Repair,7177.49,2025-10-14
5213,61,Electricity,3295.89,2025-12-26
1356,115,Electricity,8740.56,2025-12-24
10112,105,Electricity,405.7,2025-11-29
18686,30,Internet,1129.01,2025-05-23
7438,34,Water,2313.96,2025-11-09
14493,170,Electricity,2229.43,2025-09-09
7192,5,ELECTRICITY,4889.73,2025-03-04
8311,159,Security,4793.7,2025-09-05
6238,101,Electricity,,2025-12-07
7627,64,Cleaning,8902.39,2025-05-20
11762,85,Security,1162.41,2025-09-18
9545,22,Internet,3374.66,2026-01-08
1732,141,ELECTRICITY,6257.76,2025-11-07
16390,40,Electricity,225.02,2025-12-20
10663,55,Security,8826.38,
15717,49,Repair,246.21,2025-02-25
568,63,Repair,4402.88,2025-11-25
16770,52,Repair,5665.19,2025-05-08
8059,183,Electricity,4832.45,2026-01-16
16288,157,Repair,6244.78,2025-06-19
863,77,Security,5267.68,2025-12-26
4917,65,Electricity,3311.99,2025-09-05
15245,129,Security,1600.81,
2428,60,Water,9561.39,2025-12-13
4162,10,Electricity,896.31,2025-12-05
1639,117,Repair,9925.21,2025-08-20
9569,34,Cleaning,4986.95,2025-11-07
7348,7,Internet,4734.31,2025-09-02
564,153,Internet,194.72,2026-01-11
5746,48,Internet,,2025-10-14
8441,38,Electricity,2737.08,2025-06-25
6466,39,Water,600.83,2026-02-14
13977,71,Repair,6016.88,2025-03-29
4935,136,,4916.03,2025-08-16
5354,39,,5405.29,2026-01-25
6316,120,Repair,9337.46,2026-02-10
10300,153,Internet,8463.98,2025-12-19
13425,109,Security,8704.1,2026-02-11
4881,164,Electricity,2080.67,2026-01-04
3575,159,Security,8900.72,2025-11-04
8314,103,,6070.76,2025-03-04
5528,87,,860.4,2025-10-21
11683,18,Cleaning,5050.17,2025-08-26
15937,72,Cleaning,3740.69,2025-08-27
3440,56,Electricity,9294.94,2025-04-06
8920,43,Repair,5729.99,2025-06-12
80,6,Cleaning,1202.9,2025-05-07
6781,15,Internet,3582.4,2025-08-14
4982,31,,2461.42,2025-11-10
7501,141,Cleaning,5451.64,2025-08-16
8137,148,Electricity,3992.66,2025-05-25
11516,103,Water,6295.62,2025-08-24
9372,112,Cleaning,1958.15,2025-05-12
2703,143,Cleaning,1299.22,2025-04-29
7727,172,Water,1006.45,
3660,104,Security,9110.53,2025-03-16
13073,174,Cleaning,1851.58,2025-08-18
5674,116,Internet,3175.91,2025-07-28
19111,61,Internet,5032.02,2025-12-10
15487,127,Electricity,,2025-06-01
8192,101,Security,3980.15,2025-06-08
1093,142,Security,6096.98,2025-12-06
10249,125,Water,9842.44,2026-02-02
11397,170,SECURITY,7648.14,2025-05-25
12247,84,Cleaning,380.08,2025-04-20
17522,127,Electricity,5981.18,2026-02-23
13927,71,,437.39,2025-07-05
14560,180,Cleaning,463.95,2025-07-12
4977,11,Water,1278.33,2025-09-25
17512,116,ELECTRICITY,4038.08,2025-11-19
13888,169,Water,183.77,
10929,96,Internet,5791.92,2025-05-01
9146,13,,4139.92,2025-09-28
5874,42,Cleaning,8307.9,2025-09-09
14979,4,Cleaning,6968.53,2025-04-11
10829,66,Security,8525.78,2025-03-19
6271,149,Water,3532.57,2025-05-23
16937,186,Cleaning,2509.41,2025-10-28
823,36,Cleaning,3368.32,2026-02-18
15102,70,INTERNET,623.95,2025-06-28
16654,65,Internet,9413.15,2025-05-11
19752,25,Security,1623.79,2025-05-13
19848,56,Security,756.34,2025-07-12
1159,168,Repair,8724.84,2026-01-07
16690,161,,4939.57,2026-01-14
15913,104,Security,7907.51,2025-11-13
17946,152,,3101.41,2025-08-05
201,165,internet,6438.21,2026-01-25
5158,13,WATER,7576.69,2025-07-23
17603,96,ELECTRICITY,1285.39,2025-06-01
13096,190,Internet,9976.62,2026-01-17
11115,88,CLEANING,5716.64,2025-12-10
11332,150,,1445.84,2025-08-27
13478,111,Electricity,6875.0,2025-04-27
14123,6,Water,6477.8,2025-11-02
14833,11,Water,,2025-10-26
12352,66,Security,8556.51,2025-12-02
7934,114,Cleaning,3405.16,2025-05-26
17924,107,Internet,6604.84,2025-09-29
19853,105,Electricity,692.82,2025-07-28
3754,160,Internet,6926.01,2025-10-26
6541,198,Electricity,1925.57,2025-06-11
13743,35,Repair,6585.38,2026-02-24
4070,89,Cleaning,8476.53,2025-05-04
18552,131,repair,,2025-08-09
501,1,Cleaning,6996.71,2025-11-11
16333,183,Internet,7477.27,2026-01-15
16230,157,Electricity,8235.12,2025-06-06
18987,68,Water,8610.49,2026-01-26
15816,67,Water,,2026-01-16
13068,166,Internet,5626.71,2025-04-14
6018,157,Cleaning,5491.81,2025-11-27
18524,109,Electricity,9557.03,2025-03-14
5632,105,,5845.23,2026-02-06
8859,45,Electricity,5764.22,2025-06-08
8794,90,Electricity,7180.49,2025-09-08
12768,157,Water,9355.74,2026-02-04
7513,66,Cleaning,274.56,2025-05-19
11942,169,Internet,1332.93,2025-11-01
16691,172,CLEANING,7189.49,2026-02-24
6337,77,Cleaning,,2025-08-28
2761,132,Electricity,1515.67,2025-03-27
11414,108,Internet,1032.75,2025-04-10
12014,194,Water,8483.73,2026-02-07
19400,169,Repair,3749.9,2025-04-28
7911,141,Security,8812.47,2025-04-17
14794,133,Cleaning,6754.69,2025-07-15
4065,105,Cleaning,8662.35,2025-05-31
6214,162,Water,3539.56,2025-04-10
8692,108,Water,6599.92,2025-09-28
4626,3,Electricity,6841.28,2025-03-17
1038,42,Internet,7261.43,2025-09-22
11607,131,Internet,3546.84,2025-10-08
15015,176,Electricity,8680.09,2025-05-22
4193,77,Internet,5024.59,2025-11-21
19624,97,Cleaning,8103.97,2025-06-25
7920,163,Water,4139.06,2025-10-12
13042,79,Electricity,6429.14,2025-05-23
17509,72,Security,1768.91,2025-11-18
18621,88,INTERNET,6100.61,2026-01-25
7449,171,Internet,6525.74,2026-01-07
14394,80,Cleaning,6326.01,2025-03-10
3343,108,Water,6342.29,2025-09-26
17417,48,Internet,5327.59,2025-12-01
6116,176,Internet,7038.87,2025-04-28
17517,175,Water,7406.4,2025-04-04
14321,136,Repair,1525.97,2025-12-26
17497,31,,4825.26,
16930,51,Electricity,7964.74,2025-05-27
4014,197,,1974.68,2025-08-01
11876,143,Internet,9370.9,2025-04-22
11535,126,,3959.94,2025-06-04
10879,11,security,1047.31,2026-01-10
18756,77,Electricity,2213.3,2025-03-05
11358,10,Repair,9224.82,2025-12-14
10326,194,Security,2460.99,2025-09-21
13313,17,ELECTRICITY,1906.25,2025-08-29
2071,14,Repair,7579.68,2025-11-22
10651,187,Cleaning,9370.04,2025-09-08
17558,198,Internet,1581.91,2025-11-11
17805,45,Cleaning,9577.03,2025-07-08
10881,46,Security,3776.63,2025-06-10
1462,188,Security,6529.77,2025-10-15
19658,9,Cleaning,8637.11,2025-06-27
11851,11,Water,2914.98,2025-09-02
13489,31,Cleaning,2411.28,2025-07-06
8268,105,Electricity,3682.68,2025-03-18
5936,12,Security,7339.5,2025-07-22
12531,38,Internet,1959.28,2025-11-01
19051,169,Internet,1528.02,2025-09-20
9734,85,Cleaning,7840.2,2025-10-27
5329,132,Security,4423.65,2025-11-29
7807,31,Security,7208.63,2025-05-18
5573,105,Water,8227.3,2026-02-07
958,111,,517.31,2025-08-07
2751,40,Water,3912.25,2025-09-19
14858,79,Repair,6850.35,2025-12-11
13376,172,Water,5693.29,2025-09-29
10459,69,Internet,251.35,2025-06-12
15392,189,Internet,8268.44,2025-10-01
3570,119,Cleaning,8628.92,2025-09-29
9153,20,,1391.12,2026-01-24
9578,58,Repair,7441.07,2025-07-01
11911,177,repair,,2025-09-27
17573,115,Electricity,5833.76,2025-10-02
18811,89,Repair,6221.29,2025-10-23
10343,118,Electricity,1463.51,2025-04-21
13010,102,Water,,2025-08-09
16480,109,Water,5449.46,2025-08-19
8169,26,Internet,4390.33,2025-04-26
15363,4,Electricity,1407.03,2026-01-26
2992,52,Repair,8010.03,2025-11-19
15924,97,Internet,4267.39,2025-11-29
16147,161,Electricity,7863.68,2026-02-17
14551,184,Electricity,3112.11,2025-06-25
13706,102,Internet,1144.71,2025-05-25
3653,58,Internet,,2025-04-14
6773,161,Internet,6379.25,2025-08-05
2747,100,Water,5804.07,2025-08-09
20,49,Water,2947.73,2025-12-26
16879,101,Internet,2311.66,2025-10-25
15345,69,Cleaning,7212.31,2025-11-17
1156,33,Internet,7539.53,2025-06-29
19239,120,Water,9151.17,2025-09-16
17641,54,Internet,2823.33,2025-07-09
14168,146,Repair,8710.53,2025-11-03
11455,82,Electricity,9860.31,2025-10-22
19982,117,Water,4702.03,2025-11-12
272,68,water,8110.63,2025-08-31
1170,173,Internet,2906.03,2025-03-30
4325,187,Cleaning,8106.27,2025-08-21
17355,97,Electricity,2716.56,2025-05-22
13744,184,Water,6555.36,2025-05-08
6256,184,Cleaning,5521.28,2026-02-05
14648,45,Electricity,6168.36,2025-08-05
15999,37,Cleaning,7463.55,2025-09-11
3474,125,repair,7011.41,2025-07-25
13204,168,cleaning,8258.14,2025-12-23
470,160,Cleaning,9634.06,2025-05-04
10517,56,Water,6221.77,2026-01-10
14962,136,Security,,2025-12-19
10476,186,Cleaning,4382.59,2025-09-11
13940,197,Electricity,8623.24,2026-01-14
18936,178,internet,7621.69,2025-11-08
895,148,repair,6697.45,2025-05-08
7156,137,Security,8236.46,2025-04-08
15004,34,Repair,878.86,2025-08-30
2158,176,Internet,3512.02,2026-02-01
10387,67,Water,1348.03,2025-10-18
13638,171,INTERNET,4524.41,2025-06-14
1400,84,Security,7082.43,2025-08-26
16299,157,Internet,5051.36,
7719,68,Repair,4287.64,2025-07-17
18484,9,Water,7508.38,2025-12-14
11686,1,Water,4665.46,2025-03-06
7868,46,Internet,3490.99,2025-07-27
4383,137,Internet,5759.97,2025-08-15
12882,76,Repair,8047.33,2025-04-09
3414,142,CLEANING,3636.25,2025-08-11
5838,149,Internet,,2025-08-31
6877,161,Water,1968.75,2025-09-18
18532,10,Repair,2249.61,2025-04-12
17894,30,Electricity,6275.41,2025-04-07
12391,156,Repair,6843.3,
7187,146,Water,5946.05,2025-06-11
19946,54,Electricity,5389.38,2025-07-16
2957,105,Cleaning,7303.36,2025-07-23
12716,150,Repair,1171.34,2025-10-04
5141,182,Repair,5777.87,2025-12-21
3847,63,Repair,9712.95,2025-08-25
12692,166,Water,7353.94,2025-06-08
8032,105,Security,6439.99,2026-01-29
7569,87,Security,8215.38,2026-01-28
19878,166,Cleaning,3695.51,2025-08-08
14678,127,Water,7662.18,2025-06-22
10583,128,Water,4749.2,2025-03-22
19823,32,Water,9387.3,2025-09-25
11488,186,Electricity,4038.98,2025-09-02
1981,199,Cleaning,1901.71,2025-08-08
8537,118,Internet,1405.69,2025-08-16
18575,95,Cleaning,1644.28,2025-03-19
4349,15,Water,8268.03,2025-07-03
4036,98,Internet,9884.79,2025-06-11
4116,172,water,3442.54,2025-03-11
6485,97,SECURITY,,2025-04-18
8699,77,repair,,2025-04-03
16875,64,Internet,5233.97,2026-01-01
1194,64,Water,6228.11,2025-07-02
14736,151,Internet,233.74,2025-12-09
19169,12,Security,734.27,2025-06-03
3196,118,,5081.06,2025-08-25
7320,32,Internet,9491.72,2025-06-09
7409,13,Electricity,1798.37,2025-06-13
19874,43,Electricity,4368.3,2025-11-18
4343,114,Water,8213.85,2025-08-17
1502,25,Electricity,4817.86,2025-11-16
4153,79,Internet,7135.76,2026-01-20
8196,37,Internet,3201.01,2025-12-22
10348,51,Electricity,9277.86,2025-07-01
12282,196,Repair,9899.18,
12815,174,Internet,75.15,2025-09-30
403,8,Cleaning,5077.26,2025-08-08
3111,77,Internet,6395.0,2025-11-23
15728,97,Cleaning,7244.19,2025-03-18
