return_id,order_id,prod_id,return_date,reason,refund_amount
564,11261,4874,2025-06-05,Defective,216.02
565,11270,5502,2025-09-14,Not liked,9926.92
566,11277,5019,2024-04-29,Size issue,12545.14
567,11278,2655,2024-10-19,Size issue,1865.69
568,11298,5609,2026-02-18,Defective,28243.94
569,11359,4004,2025-07-06,Not liked,2100.6
570,11383,2643,2026-01-04,Not liked,1631.4
571,11390,3772,2024-07-17,Wrong Item,7969.73
572,11413,918,2025-07-29,Size issue,7994.97
573,11434,2095,2024-10-14,Not liked,1148.69
574,11447,2133,2024-10-25,Size issue,1932.24
575,11452,2331,2024-06-08,Size issue,3452.0
576,11486,2490,2024-12-18,Not liked,2703.97
577,11508,4572,2025-09-16,Defective,410.18
578,11510,1927,2024-09-07,Size issue,33984.09
579,11516,4598,2024-09-26,Defective,1070.33
580,11528,2704,2025-07-19,Wrong Item,1762.9
581,11555,882,2024-06-20,Wrong Item,3374.65
582,11560,5230,2024-12-10,Wrong Item,11419.55
583,11562,5237,2025-10-18,Not liked,2531.27
584,11579,4371,2025-08-16,Wrong Item,3104.49
585,11580,1807,2025-02-01,Wrong Item,25384.37
586,11611,4411,2024-04-10,Defective,458.11
587,11644,765,2024-06-05,Size issue,2186.55
588,11651,3345,2025-01-19,Wrong Item,5483.88
589,11661,4071,2025-07-24,Wrong Item,5860.27
590,11684,1890,2025-05-07,Defective,7042.36
591,11690,3934,2026-01-26,Wrong Item,1825.32
592,11719,2136,2025-08-25,Size issue,4955.77
593,11767,5185,2024-04-10,Defective,10483.65
594,11807,62,2025-06-22,Not liked,75443.58
595,11811,1377,2024-05-13,Wrong Item,9458.21
596,11839,1659,2025-08-09,Not liked,10368.2
597,11884,3720,2025-11-22,Not liked,8463.52
598,11890,5156,2024-09-17,Wrong Item,6946.43
599,11905,3496,2025-08-12,Wrong Item,1852.44
600,11913,3979,2024-07-17,Size issue,3513.06
601,11931,3349,2025-06-08,Defective,9253.01
602,11957,4064,2024-07-10,Size issue,3620.28
603,11962,1031,2024-03-17,Not liked,1129.81
604,11967,930,2025-09-29,Wrong Item,4025.0
605,11985,2855,2024-12-11,Wrong Item,965.24
606,12010,3641,2025-04-07,Defective,978.31
607,12056,5041,2025-07-18,Size issue,10863.58
608,12057,3357,2024-11-08,Defective,9786.86
609,12087,5361,2024-02-06,Defective,13200.92
610,12129,1134,2025-03-27,Wrong Item,8569.94
611,12178,2357,2024-09-27,Wrong Item,3496.6
612,12179,3723,2025-07-06,Defective,3309.83
613,12196,4129,2024-03-19,Size issue,6407.26
614,12198,5569,2025-04-23,Wrong Item,49208.82
615,12241,1602,2024-08-06,Wrong Item,26020.08
616,12278,280,2025-07-04,Size issue,136421.54
617,12290,5494,2024-09-13,Not liked,22781.1
618,12295,4700,2025-03-20,Size issue,1770.0
619,12303,5301,2025-11-28,Not liked,7560.64
620,12397,861,2025-07-25,Wrong Item,2079.93
621,12403,436,2025-06-26,Wrong Item,94267.56
622,12457,2729,2026-01-30,Defective,92.98
623,12459,5500,2025-08-27,Size issue,29826.59
624,12483,350,2025-02-25,Wrong Item,34498.55
625,12501,2005,2025-07-02,Defective,30505.52
626,12511,2733,2025-04-20,Defective,514.07
627,12556,5477,2025-12-26,Defective,41245.52
628,12557,5641,2024-07-05,Size issue,2585.14
629,12569,4637,2025-03-21,Wrong Item,915.25
630,12592,1049,2024-02-11,Size issue,5286.94
631,12631,20,2024-11-19,Wrong Item,30443.51
632,12653,4472,2026-02-19,Not liked,1854.53
633,12696,2642,2025-02-22,Wrong Item,680.22
634,12700,3978,2025-09-18,Size issue,3228.96
635,12714,3608,2026-01-26,Wrong Item,8551.13
636,12746,4067,2025-10-21,Not liked,4576.29
637,12777,5615,2024-01-14,Size issue,14686.31
638,12779,3192,2026-02-18,Not liked,1208.05
639,12786,167,2024-09-18,Defective,18668.06
640,12790,2145,2024-10-30,Defective,1446.49
641,12859,2701,2025-04-04,Size issue,447.84
642,12889,5517,2025-03-02,Size issue,25289.78
643,12902,4361,2026-01-25,Not liked,1275.33
644,12919,1554,2025-03-24,Defective,36193.4
645,12940,1766,2024-12-02,Not liked,8885.27
646,12978,2987,2025-03-18,Not liked,1567.61
647,12980,5173,2025-01-28,Defective,12480.96
648,12990,501,2025-08-15,Defective,97443.93
649,13003,1812,2024-05-26,Defective,22592.89
650,13054,5427,2024-02-09,Not liked,1815.6
651,13088,1673,2025-04-09,Size issue,35205.7
652,13090,329,2024-11-01,Size issue,108798.57
653,13106,1203,2025-09-16,Not liked,6574.4
654,13107,1782,2025-08-18,Not liked,12669.65
655,13120,602,2025-08-18,Wrong Item,98899.32
656,13140,5333,2024-12-16,Size issue,913.25
657,13156,389,2025-03-11,Not liked,97583.06
658,13218,107,2024-11-07,Not liked,63511.5
659,13241,4861,2024-05-06,Size issue,331.95
660,13248,650,2024-05-11,Wrong Item,68402.81
661,13262,1159,2024-12-28,Defective,9877.7
662,13288,428,2024-08-03,Defective,5785.64
663,13290,2085,2025-12-31,Not liked,545.17
664,13297,2716,2024-06-25,Defective,1346.17
665,13310,2501,2024-02-06,Defective,3975.08
666,13318,3406,2026-02-01,Size issue,6759.69
667,13351,53,2025-06-06,Not liked,111515.07
668,13372,2786,2025-03-20,Defective,1001.22
669,13377,1460,2025-06-09,Wrong Item,7294.52
670,13394,1128,2025-01-05,Wrong Item,5331.93
671,13411,4777,2024-03-12,Size issue,854.18
672,13412,1052,2026-02-14,Size issue,319.15
673,13415,1985,2025-05-10,Wrong Item,24515.01
674,13416,1820,2024-03-15,Size issue,35924.32
675,13442,5318,2024-05-20,Size issue,4592.4
676,13451,2322,2026-01-05,Defective,469.55
677,13456,4944,2026-01-29,Defective,7513.55
678,13496,2425,2025-11-21,Defective,2176.69
679,13567,2688,2025-08-19,Wrong Item,1684.45
680,13596,3300,2024-04-11,Not liked,2276.52
681,13611,2355,2025-01-01,Not liked,774.31
682,13613,4654,2025-11-25,Size issue,1431.43
683,13652,1473,2025-03-11,Wrong Item,24829.15
684,13698,4184,2026-01-19,Not liked,7110.6
685,13707,1101,2025-08-03,Size issue,4950.48
686,13711,2578,2025-01-29,Size issue,3292.1
687,13713,3525,2024-02-27,Defective,14104.13
688,13715,1130,2025-06-26,Not liked,4698.45
689,13740,2127,2024-12-25,Wrong Item,2393.34
690,13776,4002,2024-03-06,Not liked,1646.63
691,13790,1907,2025-10-27,Not liked,19981.31
692,13792,2851,2025-03-11,Size issue,1971.3
693,13829,5017,2024-10-26,Wrong Item,12484.04
694,13831,4663,2025-04-03,Defective,1289.22
695,13839,1366,2026-01-14,Wrong Item,575.12
696,13864,3099,2024-10-19,Not liked,408.9
697,13884,5751,2025-07-16,Wrong Item,17563.93
698,13906,1020,2024-08-29,Size issue,6106.31
699,13912,4541,2024-08-15,Wrong Item,1648.7
700,13921,447,2025-09-09,Wrong Item,48343.28
701,13940,4235,2024-03-07,Wrong Item,3649.02
702,13967,280,2025-06-25,Not liked,136421.54
703,13976,264,2024-01-26,Size issue,58764.09
704,13978,2250,2026-02-23,Not liked,1883.93
705,14035,1542,2025-08-18,Defective,1418.37
706,14040,5059,2025-06-24,Wrong Item,3002.0
707,14053,1992,2025-01-25,Defective,15654.12
708,14116,1345,2024-03-01,Wrong Item,6174.1
709,14164,373,2025-09-21,Size issue,141835.09
710,14177,3439,2024-12-18,Not liked,11957.42
711,14191,5214,2024-09-27,Wrong Item,14189.33
712,14228,1144,2024-11-15,Defective,4965.59
713,14266,5109,2025-06-18,Defective,14148.92
714,14294,1352,2024-05-11,Wrong Item,784.65
715,14332,3313,2024-08-05,Size issue,12963.58
716,14336,1327,2024-06-01,Size issue,1875.39
717,14338,1465,2025-12-23,Defective,9058.98
718,14347,5509,2025-02-09,Wrong Item,5377.47
719,14413,5454,2026-02-15,Wrong Item,2952.59
720,14424,4355,2024-03-10,Not liked,8040.74
721,14456,4457,2024-10-07,Wrong Item,1919.12
722,14488,668,2024-05-11,Wrong Item,3917.34
723,14495,5217,2025-12-18,Size issue,1131.66
724,14520,3902,2025-12-14,Not liked,1594.07
725,14573,4166,2025-07-27,Not liked,266.57
726,14580,4341,2024-12-01,Defective,7209.03
727,14625,879,2026-02-19,Wrong Item,5857.63
728,14634,3943,2024-10-18,Not liked,849.07
729,14688,3893,2025-10-20,Defective,3526.58
730,14694,5761,2025-09-06,Wrong Item,40005.23
731,14701,482,2025-02-16,Not liked,139157.82
732,14715,232,2026-02-19,Wrong Item,143930.85
733,14724,5074,2024-07-07,Wrong Item,12149.93
734,14734,4923,2025-11-23,Wrong Item,4962.18
735,14749,364,2026-01-20,Defective,120406.14
736,14782,1097,2025-04-13,Size issue,4797.97
737,14819,5443,2024-06-13,Size issue,49554.98
738,14828,4443,2025-07-16,Size issue,1173.19
739,14852,2497,2024-05-12,Not liked,610.29
740,14868,2764,2024-03-09,Not liked,1204.08
741,14877,1087,2024-10-24,Size issue,6712.01
742,14907,5713,2025-01-25,Size issue,2592.59
743,14912,2445,2025-05-08,Size issue,3717.22
744,14919,3116,2024-11-19,Not liked,56.35
745,14932,4594,2025-02-05,Defective,838.04
746,14939,4414,2025-06-24,Not liked,8705.9
747,14951,87,2024-07-21,Not liked,129021.43
748,14956,1786,2024-08-01,Size issue,14698.6
749,14987,5546,2024-11-25,Size issue,24137.19
750,15010,2758,2025-01-10,Defective,1074.93
751,15012,5134,2025-03-02,Size issue,8141.12
752,15019,3233,2024-08-23,Not liked,1888.54
753,15124,5804,2024-06-27,Defective,21833.2
754,15133,35,2025-01-31,Size issue,19545.23
755,15145,1965,2025-09-08,Defective,20587.08
756,15151,5467,2024-04-03,Wrong Item,10807.97
757,15154,342,2026-01-26,Not liked,131028.26
758,15165,1825,2025-12-27,Defective,27594.45
759,15168,715,2024-11-30,Defective,401.83
760,15178,893,2024-07-26,Wrong Item,6576.15
761,15180,5536,2024-12-04,Size issue,3013.19
762,15183,310,2025-08-23,Size issue,30531.03
763,15188,4210,2024-12-13,Wrong Item,7240.8
764,15213,4138,2025-08-19,Defective,7818.04
765,15222,5651,2024-10-13,Wrong Item,9799.96
766,15243,5050,2025-11-06,Not liked,2272.27
767,15245,2296,2024-04-06,Not liked,1775.26
768,15251,3283,2024-10-09,Defective,14288.7
769,15347,1573,2025-07-13,Defective,4483.37
770,15361,112,2025-03-03,Wrong Item,124348.29
771,15367,5479,2024-12-03,Not liked,17090.89
772,15368,2825,2024-12-19,Not liked,394.16
773,15414,1405,2025-08-22,Not liked,7595.97
774,15464,2676,2024-10-25,Size issue,1504.08
775,15484,176,2025-07-01,Not liked,44691.96
776,15534,299,2024-10-22,Size issue,85592.05
777,15582,5412,2026-01-19,Not liked,9708.28
778,15586,3495,2024-11-16,Wrong Item,11527.59
779,15588,2441,2024-05-27,Wrong Item,3990.04
780,15606,1111,2025-05-30,Wrong Item,9908.12
781,15610,148,2025-12-22,Defective,109790.69
782,15628,2303,2025-03-11,Size issue,3946.98
783,15652,1118,2025-06-27,Defective,1984.68
784,15654,4499,2024-04-19,Defective,1787.69
785,15787,3836,2024-06-15,Wrong Item,6859.44
786,15799,2816,2025-03-03,Size issue,1690.63
787,15814,4065,2026-02-02,Not liked,3078.36
788,15833,5730,2024-04-09,Size issue,37422.89
789,15834,5617,2025-06-17,Defective,47406.72
790,15853,1050,2025-06-02,Defective,2088.44
791,15901,5755,2024-07-05,Defective,8927.53
792,15912,1965,2025-11-30,Size issue,20587.08
793,15939,3411,2025-05-16,Wrong Item,14684.28
794,15949,486,2024-03-11,Defective,82141.23
795,15976,4420,2024-09-30,Not liked,8026.16
796,15989,3483,2025-05-31,Wrong Item,8466.63
797,15999,2993,2025-11-01,Wrong Item,901.95
798,16018,3382,2024-10-24,Not liked,798.78
799,16031,1223,2024-02-18,Defective,6539.98
800,16036,5453,2024-10-10,Not liked,14124.32
801,16037,4732,2025-05-14,Defective,1191.51
802,16099,3602,2025-06-16,Not liked,13009.02
803,16100,5201,2024-05-05,Wrong Item,610.86
804,16126,1868,2025-01-28,Wrong Item,22879.31
805,16127,2336,2024-11-15,Defective,3618.53
806,16146,3330,2025-12-24,Size issue,14412.82
807,16161,3024,2025-09-04,Not liked,307.86
808,16208,5224,2024-11-14,Wrong Item,7163.11
809,16215,4007,2024-03-30,Not liked,9336.91
810,16218,3169,2024-04-09,Not liked,1428.11
811,16231,1685,2026-01-07,Not liked,39817.52
812,16252,3885,2025-04-09,Defective,2368.7
813,16263,2539,2025-03-16,Size issue,2074.22
814,16264,2417,2025-10-05,Size issue,975.25
815,16280,2582,2025-08-29,Size issue,3588.66
816,16301,3126,2024-05-04,Size issue,148.73
817,16346,4298,2025-06-28,Wrong Item,5408.2
818,16403,2330,2024-06-29,Not liked,2942.69
819,16437,3599,2024-09-28,Size issue,9357.37
820,16478,914,2025-11-27,Size issue,8850.63
821,16543,3095,2024-09-23,Defective,1747.23
822,16620,1439,2025-02-23,Size issue,827.91
823,16632,4078,2024-08-26,Wrong Item,977.88
824,16656,5009,2025-11-28,Wrong Item,14054.76
825,16658,2640,2025-07-08,Size issue,1248.61
826,16661,2700,2025-05-17,Size issue,1430.49
827,16682,1248,2024-11-11,Defective,9108.84
828,16688,1288,2025-01-18,Not liked,7962.3
829,16717,641,2024-02-28,Wrong Item,66047.41
830,16724,1548,2025-01-13,Defective,6800.1
831,16737,666,2025-04-20,Defective,3255.68
832,16772,3346,2024-05-17,Wrong Item,2333.02
833,16773,4298,2024-04-17,Defective,5408.2
834,16778,269,2025-10-11,Defective,35396.74
835,16894,5773,2024-01-30,Size issue,29651.29
836,16920,2354,2024-09-14,Size issue,2703.72
837,16941,1829,2025-04-06,Size issue,14122.78
838,16959,4546,2025-08-22,Wrong Item,1696.8
839,16961,3462,2024-06-19,Size issue,14627.66
840,16976,3441,2024-12-02,Wrong Item,1059.66
841,16988,3755,2024-07-23,Not liked,6551.82
842,17004,4514,2025-02-05,Wrong Item,942.94
843,17042,2677,2024-06-17,Size issue,1201.72
844,17061,2399,2025-10-28,Wrong Item,3325.45
845,17070,2040,2025-08-19,Not liked,3427.02
846,17086,4906,2024-06-14,Wrong Item,10712.78
847,17095,2444,2024-02-19,Wrong Item,736.59
848,17114,4028,2024-07-15,Size issue,3589.92
849,17133,5484,2025-06-03,Defective,22172.79
850,17139,496,2025-01-12,Not liked,135833.56
851,17152,398,2025-10-21,Defective,93377.19
852,17229,358,2026-01-14,Defective,121982.26
853,17247,1315,2024-08-09,Wrong Item,1812.84
854,17303,3246,2024-10-11,Size issue,96.9
855,17311,5430,2025-02-11,Not liked,25727.99
856,17322,2635,2025-07-19,Wrong Item,640.17
857,17324,1890,2025-08-06,Size issue,7042.36
858,17330,1571,2025-10-16,Size issue,33784.6
859,17337,4832,2025-02-25,Size issue,310.64
860,17373,5261,2025-08-24,Not liked,5792.23
861,17380,4974,2025-02-08,Defective,5348.94
862,17420,1104,2024-06-20,Defective,6468.43
863,17422,1818,2026-02-24,Not liked,38791.26
864,17423,4758,2025-06-19,Size issue,803.27
865,17464,3633,2024-01-24,Wrong Item,6381.84
866,17499,3643,2024-07-12,Defective,5962.17
867,17509,5544,2025-11-19,Wrong Item,22521.64
868,17516,1312,2025-12-20,Size issue,3315.14
869,17525,1957,2024-09-24,Defective,39948.64
870,17564,1798,2024-09-10,Wrong Item,29465.29
871,17584,3305,2026-02-20,Wrong Item,9480.88
872,17608,2127,2025-07-15,Wrong Item,2393.34
873,17625,3263,2024-05-27,Defective,12707.55
874,17645,2463,2025-03-13,Defective,4465.72
875,17678,4796,2025-05-19,Not liked,1693.9
876,17687,2004,2025-11-25,Wrong Item,1526.71
877,17704,1107,2025-03-16,Size issue,933.19
878,17710,4885,2025-04-06,Size issue,4979.08
879,17733,2992,2024-06-11,Size issue,1060.33
880,17743,186,2024-10-24,Not liked,81236.31
881,17746,114,2024-01-27,Size issue,63034.52
882,17779,3527,2025-07-22,Size issue,11735.89
883,17783,1359,2025-10-22,Defective,4785.51
884,17789,4227,2024-09-23,Not liked,2210.24
885,17798,3737,2025-03-28,Defective,6842.96
886,17809,3774,2025-03-30,Wrong Item,11247.48
887,17811,1707,2025-11-11,Wrong Item,6640.24
888,17854,1339,2025-01-14,Wrong Item,1853.01
889,17918,2616,2025-11-28,Not liked,1041.61
890,17932,5276,2024-05-16,Defective,1669.26
891,17962,453,2025-10-31,Size issue,75549.46
892,18001,2401,2024-02-26,Wrong Item,4397.93
893,18015,1175,2025-09-02,Defective,8901.33
894,18033,2695,2025-08-17,Wrong Item,920.37
895,18043,459,2024-04-18,Size issue,4314.55
896,18049,5649,2025-08-28,Not liked,30908.91
897,18064,5686,2026-01-04,Not liked,49845.5
898,18075,5454,2024-11-22,Size issue,2952.59
899,18113,1357,2024-03-24,Not liked,7949.77
900,18148,2175,2024-10-06,Not liked,2349.02
901,18207,4852,2025-12-05,Not liked,119.5
902,18223,2380,2025-09-23,Not liked,3166.35
903,18242,2358,2025-11-10,Size issue,1699.56
904,18294,5811,2024-03-14,Defective,36442.04
905,18304,5491,2024-08-06,Not liked,32707.64
906,18346,1478,2026-02-22,Wrong Item,17328.16
907,18349,222,2025-08-29,Not liked,70308.4
908,18391,3627,2024-06-04,Size issue,10199.3
909,18395,3955,2025-02-06,Wrong Item,314.04
910,18421,4526,2025-01-18,Wrong Item,1063.24
911,18429,121,2024-02-13,Not liked,129246.74
912,18465,3389,2025-05-13,Size issue,13369.9
913,18474,4848,2026-02-03,Defective,1268.32
914,18492,4079,2025-02-21,Size issue,7381.32
915,18514,2004,2024-05-03,Not liked,1526.71
916,18549,150,2026-01-13,Size issue,44631.4
917,18566,276,2024-08-30,Defective,30432.8
918,18584,2963,2024-08-24,Wrong Item,1020.07
919,18606,4544,2025-12-06,Not liked,1551.05
920,18639,5258,2025-11-20,Size issue,3563.67
921,18642,2482,2024-05-10,Not liked,4334.71
922,18667,5094,2025-06-14,Not liked,7916.89
923,18683,5498,2024-04-19,Not liked,24474.49
924,18688,4918,2025-02-02,Defective,11482.19
925,18693,5139,2024-01-19,Wrong Item,4019.43
926,18734,2253,2024-12-12,Defective,1667.9
927,18770,4865,2025-10-18,Defective,1585.16
928,18804,4441,2024-07-11,Size issue,360.28
929,18826,3889,2024-05-20,Not liked,2173.14
930,18864,3628,2025-08-22,Defective,14461.72
931,18889,1786,2025-02-25,Size issue,14698.6
932,18893,631,2025-07-26,Size issue,56325.88
933,18911,1467,2024-07-04,Size issue,6343.33
934,18965,1853,2024-10-27,Defective,14356.0
935,18984,3454,2025-08-29,Defective,1066.38
936,19042,537,2024-03-02,Defective,17935.55
937,19046,3096,2025-09-22,Defective,1025.48
938,19058,5683,2024-09-06,Wrong Item,38140.35
939,19070,2390,2025-03-03,Defective,4139.59
940,19078,2256,2026-01-13,Not liked,1953.43
941,19080,3593,2026-02-10,Size issue,4722.72
942,19110,2849,2025-11-02,Defective,898.91
943,19117,3134,2024-05-10,Size issue,518.95
944,19138,5486,2024-11-04,Not liked,11586.95
945,19143,3820,2024-03-23,Wrong Item,14243.28
946,19201,2358,2024-03-03,Size issue,1699.56
947,19205,125,2025-01-20,Not liked,30520.04
948,19206,725,2024-08-13,Size issue,7379.48
949,19209,5281,2025-03-18,Defective,4015.6
950,19234,5252,2025-04-11,Wrong Item,2387.1
951,19250,1059,2024-02-27,Defective,9548.08
952,19251,3789,2024-10-22,Defective,13851.41
953,19268,257,2026-03-04,Not liked,22873.14
954,19304,4741,2025-10-17,Wrong Item,1082.74
955,19306,1785,2025-08-31,Size issue,6789.55
956,19332,3208,2025-04-14,Not liked,1060.72
957,19372,4785,2024-02-13,Not liked,827.4
958,19387,1590,2024-02-19,Size issue,33483.89
959,19394,3428,2024-11-06,Wrong Item,10035.41
960,19425,401,2025-10-17,Not liked,131755.92
961,19434,4315,2024-08-10,Size issue,9036.45
962,19440,4611,2024-10-15,Not liked,413.04
963,19464,779,2025-07-07,Defective,3361.12
964,19468,2663,2026-01-06,Wrong Item,1975.84
965,19497,4895,2025-09-05,Not liked,7516.4
966,19511,3674,2025-11-06,Defective,6216.9
967,19564,2445,2025-12-18,Not liked,3717.22
968,19566,4518,2024-02-22,Not liked,1608.86
969,19572,1747,2025-03-14,Defective,20142.12
970,19632,2943,2025-09-23,Wrong Item,1004.76
971,19638,5430,2024-07-27,Wrong Item,25727.99
972,19647,116,2025-04-28,Defective,90469.65
973,19666,1734,2025-12-24,Not liked,28346.14
974,19712,4582,2026-02-10,Wrong Item,1470.6
975,19734,2140,2025-09-18,Defective,1285.97
976,19772,1985,2024-03-27,Wrong Item,24515.01
977,19806,3243,2024-12-12,Defective,795.24
978,19811,1689,2024-04-05,Size issue,30492.44
979,19816,2264,2025-05-27,Wrong Item,713.42
980,19866,2766,2025-06-26,Size issue,1869.35
981,19869,2838,2026-01-17,Wrong Item,278.31
982,19871,2837,2025-11-03,Wrong Item,790.63
983,19873,5802,2025-12-26,Wrong Item,8271.26
984,19876,3360,2025-07-16,Defective,11395.46
985,19878,5116,2025-06-29,Size issue,2382.75
986,19890,2284,2024-01-15,Size issue,3351.98
987,19926,3768,2024-03-16,Size issue,6227.52
988,19969,1786,2024-05-01,Defective,14698.6
989,19978,5045,2025-12-10,Size issue,3932.8
990,19995,257,2024-10-27,Defective,22873.14
991,19998,5323,2025-01-10,Not liked,1195.52
992,20005,4253,2025-07-05,Not liked,419.2
993,20034,1808,2024-06-05,Defective,25696.66
994,20060,5625,2025-03-09,Defective,15931.67
995,20092,3635,2024-03-26,Not liked,11965.91
996,20116,2590,2025-05-28,Size issue,2141.07
997,20118,1099,2024-04-15,Defective,2078.54
998,20125,3509,2025-07-28,Defective,9330.07
999,20152,2363,2026-01-20,Wrong Item,348.19
1000,20156,904,2024-09-30,Not liked,4071.75
1001,20161,3310,2025-11-19,Size issue,3801.85
1002,20164,3813,2026-01-27,Size issue,13760.08
1003,20203,1433,2025-03-05,Defective,7204.91
1004,20255,4917,2025-07-14,Defective,4810.54
1005,20267,849,2024-08-10,Not liked,8140.06
1006,20294,1612,2025-05-17,Defective,27372.11
1007,20296,2011,2024-05-16,Not liked,2978.72
1008,20343,129,2026-02-04,Size issue,23829.22
1009,20354,3466,2024-03-01,Not liked,13189.25
1010,20420,3170,2024-09-25,Defective,1353.83
1011,20428,4196,2024-12-14,Not liked,8601.39
1012,20447,3357,2025-01-17,Not liked,9786.86
1013,20455,319,2024-06-20,Defective,21003.96
1014,20473,2673,2025-12-19,Size issue,287.04
1015,20494,1784,2024-06-04,Not liked,29587.97
1016,20519,1887,2025-05-25,Defective,1975.21
1017,20564,2153,2025-06-07,Not liked,1056.68
1018,20581,4507,2024-12-27,Defective,747.62
1019,20612,5271,2024-11-12,Not liked,4461.25
1020,20622,2677,2025-07-01,Wrong Item,1201.72
1021,20640,2751,2024-02-14,Wrong Item,1510.94
1022,20667,4728,2026-02-09,Size issue,1088.73
1023,20674,5728,2025-02-02,Defective,18368.04
1024,20684,5763,2024-11-18,Wrong Item,45798.77
1025,20721,4203,2025-06-15,Defective,3055.67
1026,20741,447,2024-01-17,Not liked,48343.28
1027,20748,3416,2024-06-09,Wrong Item,502.56
