shipment_id,supplier_id,warehouse_id,product_id,quantity,shipped_date,arrival_date,status
253,11,2,1971,967.0,2025-09-20,2025-09-27,Received
1067,35,5,3214,901.0,2024-08-09,2024-08-20,Received
375,76,1,1804,609.0,2024-03-12,2024-03-16,Received
1427,62,2,5112,705.0,2025-08-19,2025-09-01,Received
138,62,5,2640,858.0,2024-03-24,2024-04-06,Received
741,83,5,4472,372.0,2024-12-31,2025-01-07,RECEIVED
1499,49,3,3346,617.0,2025-03-25,2025-03-30,Received
654,53,3,630,663.0,2025-10-31,2025-11-10,In Transit
1981,88,3,587,930.0,2026-01-22,2026-02-02,Received
1682,50,5,2073,630.0,2024-12-02,,Received
646,16,4,2604,971.0,2024-03-17,2024-03-19,
826,52,4,1763,88.0,2025-08-09,,Received
1456,85,5,987,386.0,2024-12-06,2024-12-13,Received
1978,16,4,1272,772.0,2024-04-01,2024-04-11,Received
355,84,4,4407,579.0,2024-03-06,2024-03-17,Received
1079,39,1,3609,803.0,2025-11-17,2025-11-27,Received
1096,9,3,2253,224.0,2025-11-23,2025-11-25,Received
1384,22,2,336,939.0,2025-10-13,2025-10-20,Received
1943,13,3,2032,140.0,2025-10-21,2025-11-03,In Transit
400,4,4,2639,891.0,2024-11-08,2024-11-10,received
1723,42,1,3779,359.0,2025-10-30,2025-11-09,Received
923,82,4,2114,372.0,2024-10-06,2024-10-11,Received
1299,6,3,4445,651.0,2025-01-30,2025-02-12,In Transit
1918,3,2,4553,,2025-05-07,2025-05-15,in transit
1238,87,1,4827,211.0,2025-03-28,2025-04-06,received
516,51,1,1632,812.0,2024-03-25,2024-03-28,In Transit
1173,49,3,4307,338.0,2024-07-16,2024-07-18,Received
991,15,5,5460,195.0,2024-07-24,2024-07-26,In Transit
982,55,4,261,502.0,2024-05-01,2024-05-08,Received
652,56,2,2886,943.0,2024-10-12,2024-10-15,Received
199,31,4,4251,318.0,2025-07-30,2025-08-11,Received
1952,21,4,1277,964.0,2024-05-22,2024-06-04,Received
790,38,5,3897,506.0,2024-08-12,2024-08-23,In Transit
1022,35,2,4619,476.0,2024-11-25,2024-11-30,Received
376,15,5,4801,218.0,2025-02-16,2025-02-25,Received
214,70,3,350,105.0,2025-04-17,2025-04-30,Received
785,71,4,3270,884.0,2025-10-14,2025-10-20,Received
1922,42,2,3564,638.0,2026-01-29,2026-02-05,Received
578,41,2,932,238.0,2025-06-13,2025-06-26,In Transit
1658,42,5,1112,377.0,2024-12-06,2024-12-14,Received
710,1,2,2197,255.0,2024-08-02,2024-08-11,
1316,13,1,2137,57.0,2024-12-16,2024-12-28,Received
1074,18,5,3506,263.0,2026-01-19,2026-01-23,Received
1362,27,5,1132,557.0,2024-07-05,2024-07-15,In Transit
1032,10,1,4699,465.0,2025-08-09,2025-08-22,Received
1619,52,5,3089,628.0,2024-08-18,2024-08-24,Received
1071,19,1,119,865.0,2025-07-22,2025-07-27,Received
395,14,3,4991,475.0,2025-06-03,2025-06-12,Received
19,37,2,65,,2024-12-21,2025-01-03,Received
685,60,2,3277,995.0,2024-07-28,2024-07-30,Received
988,82,1,2690,668.0,2024-06-01,2024-06-08,In Transit
644,48,3,2934,773.0,2025-12-11,2025-12-13,
538,62,2,303,689.0,2024-03-01,2024-03-11,Received
1731,70,3,5367,421.0,2025-04-21,2025-05-01,In Transit
393,88,1,2278,443.0,2024-11-14,2024-11-22,Received
523,36,2,1010,59.0,2024-05-19,2024-05-28,Received
1652,78,5,2878,,2025-03-13,2025-03-23,received
839,35,3,2928,950.0,2024-06-21,2024-06-27,Received
632,32,4,85,252.0,2025-11-18,2025-12-01,Received
216,77,4,3694,278.0,2024-04-21,2024-04-26,Received
775,12,5,4058,990.0,2024-06-15,2024-06-17,Received
909,78,2,1920,784.0,2025-03-11,2025-03-14,Received
1639,64,1,998,156.0,2025-07-16,2025-07-28,IN TRANSIT
918,36,1,1541,87.0,2025-04-05,2025-04-17,Delayed
1429,52,2,3026,,2025-09-14,2025-09-19,Received
960,64,5,5416,88.0,,2024-10-11,Received
971,36,5,2707,411.0,2024-11-03,2024-11-12,In Transit
1246,56,3,2911,67.0,2024-12-19,2024-12-23,Received
8,11,5,4185,561.0,2024-03-04,2024-03-11,RECEIVED
548,53,3,373,287.0,2025-02-16,2025-02-21,Received
1376,66,1,3616,927.0,2024-04-09,2024-04-15,Received
1983,69,2,3383,960.0,2025-06-22,2025-07-05,Received
1403,91,1,5571,358.0,,2025-09-23,In Transit
1300,26,1,1921,590.0,2024-07-01,2024-07-14,Received
469,3,4,3945,483.0,2025-08-01,2025-08-12,Delayed
1148,84,3,260,812.0,2024-09-21,2024-09-29,Received
1123,5,4,3999,165.0,2024-08-01,,In Transit
763,85,4,138,330.0,2025-05-06,2025-05-08,Delayed
167,31,5,2928,825.0,2025-01-12,2025-01-21,In Transit
1554,90,3,722,607.0,2026-01-18,2026-01-23,In Transit
294,29,3,3322,645.0,2025-12-13,2025-12-26,In Transit
1218,62,4,4086,658.0,2026-01-19,,Received
1017,11,5,1825,843.0,2024-03-29,2024-04-05,Received
1986,6,3,5619,695.0,,2024-05-13,In Transit
983,71,5,568,295.0,2025-10-01,,Received
1214,47,3,2064,367.0,2024-02-17,,Received
499,89,4,4578,85.0,2025-08-27,2025-09-05,Received
1533,32,1,347,906.0,2024-10-04,2024-10-10,Received
1634,43,4,3632,225.0,2025-01-14,2025-01-21,
1052,28,3,3907,411.0,,2024-10-22,Received
1190,79,4,3682,300.0,2024-06-19,2024-06-23,Received
1995,78,5,841,701.0,2025-08-03,2025-08-15,Received
1100,15,1,3548,703.0,2025-04-03,2025-04-13,Received
1095,5,4,2251,618.0,2024-06-26,2024-07-09,Received
700,39,2,654,764.0,2025-09-02,2025-09-07,Received
137,72,5,4902,768.0,2025-01-28,2025-02-10,In Transit
1689,84,1,4196,902.0,2024-09-08,2024-09-13,Received
396,73,1,1579,144.0,2024-07-21,2024-08-02,received
1616,79,5,3615,980.0,2026-02-08,2026-02-21,Received
954,59,3,1941,178.0,,2025-10-02,Received
478,64,2,2856,214.0,2024-04-27,2024-05-08,In Transit
1757,61,2,5380,554.0,2025-07-10,2025-07-23,Received
1733,86,1,5101,229.0,2024-07-16,2024-07-25,Received
1660,34,5,1492,706.0,2025-04-06,2025-04-09,In Transit
859,1,4,2488,189.0,2024-05-20,2024-05-31,Received
440,9,2,1726,686.0,2024-02-20,2024-02-24,Received
844,27,3,3140,548.0,2024-04-22,2024-05-01,Received
1620,72,5,3810,90.0,2024-05-29,2024-06-11,
10,59,5,5400,660.0,2026-01-14,2026-01-18,Received
1262,13,3,5052,360.0,2026-01-13,2026-01-17,RECEIVED
186,34,1,5300,186.0,2024-07-03,2024-07-10,Received
229,52,4,4875,575.0,2025-07-12,2025-07-19,RECEIVED
1849,59,4,3620,260.0,2025-03-01,2025-03-13,RECEIVED
125,55,3,4679,72.0,2024-06-10,2024-06-14,received
692,5,2,1016,547.0,2024-07-29,2024-08-04,Received
1307,47,4,5018,601.0,2025-12-25,2026-01-06,Received
1775,12,4,3794,670.0,2024-12-30,2025-01-06,Received
1418,55,2,2834,544.0,2025-01-13,,RECEIVED
230,23,1,2485,965.0,2024-02-19,2024-02-25,Received
1082,78,2,2470,452.0,2024-04-10,2024-04-19,Received
713,26,2,4813,883.0,,2025-08-27,In Transit
48,43,2,3993,797.0,2024-06-23,2024-07-05,Received
357,3,1,1659,259.0,2024-05-15,2024-05-23,Received
1687,14,5,3808,931.0,2024-09-27,2024-10-02,Received
117,40,3,3524,695.0,2025-09-12,2025-09-14,Received
104,2,1,767,626.0,2026-02-02,2026-02-14,Received
1337,26,3,445,,2025-12-04,2025-12-11,Received
1575,64,1,2739,70.0,2024-11-07,2024-11-14,RECEIVED
1719,43,1,4815,372.0,2025-06-01,2025-06-10,Received
1686,62,5,2484,453.0,2024-03-04,2024-03-17,Received
6,68,1,4823,954.0,2024-07-28,2024-08-09,Received
83,58,1,5575,784.0,2024-06-10,2024-06-15,Received
1713,40,4,5293,922.0,2025-01-25,2025-02-05,Received
166,11,4,806,755.0,2024-08-14,2024-08-20,Received
22,19,4,5251,424.0,2024-06-24,,
267,64,3,5345,674.0,2024-02-29,2024-03-11,Received
1356,31,5,3512,,2025-08-08,2025-08-17,Received
716,65,3,4514,905.0,2024-05-02,2024-05-13,Received
1771,26,4,5753,398.0,2024-05-27,2024-06-03,received
216,77,4,3694,278.0,2024-04-21,2024-04-26,Received
619,5,4,5594,734.0,2025-11-06,2025-11-10,Received
350,22,2,3406,75.0,2025-06-17,2025-06-28,Received
1776,91,5,1804,902.0,2025-01-31,2025-02-06,Received
1304,78,2,4534,473.0,2024-06-17,2024-06-29,Received
291,2,4,4137,846.0,2024-09-19,2024-09-30,Received
1268,67,4,5523,269.0,2026-01-28,,Received
1915,74,3,4765,873.0,2024-08-23,2024-08-29,In Transit
1546,7,3,5689,154.0,2025-06-02,2025-06-09,IN TRANSIT
1198,10,3,2296,543.0,2025-12-04,2025-12-17,In Transit
480,70,1,583,162.0,2025-04-12,2025-04-18,in transit
1667,66,5,5286,313.0,2025-09-12,2025-09-20,received
957,23,4,5704,213.0,,2024-02-29,Delayed
1702,28,2,2188,59.0,2025-04-29,2025-05-11,Received
1444,80,2,3264,,2024-09-22,2024-09-25,Received
1992,36,5,1605,,2026-02-05,2026-02-14,Delayed
335,58,3,3917,447.0,2024-05-10,2024-05-18,Received
1834,63,4,2476,260.0,2024-04-17,2024-04-24,Received
180,72,1,2263,175.0,2025-02-10,2025-02-18,Delayed
564,43,1,3450,463.0,,2025-12-22,Received
1661,38,4,857,775.0,2024-07-01,2024-07-10,In Transit
1654,78,4,597,516.0,2025-05-15,2025-05-20,Received
1323,60,1,486,302.0,2024-10-30,,Received
69,38,3,4224,992.0,2024-06-27,2024-06-30,Received
1499,49,3,3346,617.0,2025-03-25,2025-03-30,Received
570,84,1,2526,61.0,2025-10-31,,
240,58,3,4704,323.0,2025-10-06,2025-10-13,Received
293,13,3,2481,884.0,2024-09-12,2024-09-19,Received
1846,22,2,4522,327.0,2025-08-11,2025-08-15,In Transit
1359,26,5,4256,836.0,2025-04-22,2025-05-04,Received
1132,16,3,3465,754.0,2025-10-22,2025-10-29,Received
297,52,3,320,842.0,2025-12-21,2026-01-03,In Transit
664,87,1,1059,96.0,2025-08-06,2025-08-09,Received
1035,85,5,4729,343.0,2025-07-04,,Delayed
245,65,1,4832,821.0,2024-06-05,2024-06-12,Received
819,19,4,5685,826.0,2024-05-03,2024-05-15,Received
129,74,2,5708,,,2025-04-13,In Transit
1626,36,3,3038,98.0,2024-08-27,2024-09-05,received
21,15,3,3383,485.0,2026-01-24,2026-02-06,Received
1638,83,2,647,253.0,2024-09-13,2024-09-26,
992,46,1,3874,,2025-04-29,,Delayed
1665,47,5,4000,621.0,2025-06-16,2025-06-26,Received
1042,15,1,2813,215.0,2025-10-01,2025-10-13,Received
1078,27,5,1032,220.0,2025-01-17,2025-01-26,Received
501,54,3,3750,66.0,2025-04-21,2025-05-02,Received
1769,88,1,90,91.0,2025-06-05,2025-06-17,In Transit
325,10,4,2816,789.0,2025-01-05,2025-01-17,Received
1026,79,3,3867,786.0,2025-06-25,2025-07-08,In Transit
1739,69,5,2454,984.0,2024-06-14,2024-06-26,In Transit
1168,27,4,4901,258.0,2025-11-13,2025-11-19,Delayed
259,83,4,4434,,2024-03-08,2024-03-16,Received
1297,66,3,3438,514.0,2025-11-28,2025-12-10,Received
190,62,1,2431,415.0,2025-03-20,2025-03-25,Received
496,17,2,2857,870.0,2025-01-24,2025-02-04,
1111,85,3,2793,366.0,2024-04-05,2024-04-10,Received
739,73,1,4050,578.0,2025-09-16,2025-09-21,received
717,11,1,4235,741.0,2025-12-21,2025-12-23,Received
172,32,3,5210,827.0,2025-03-01,2025-03-03,In Transit
1561,85,5,4439,708.0,2025-07-14,2025-07-16,Received
324,76,3,1951,138.0,2024-03-09,2024-03-19,
935,84,4,1785,147.0,2024-03-29,2024-04-08,Received
1916,7,1,1894,228.0,2025-01-15,2025-01-28,Received
1598,37,5,2314,535.0,2024-04-18,2024-04-22,Received
428,12,1,4492,143.0,2025-04-15,2025-04-20,Received
378,25,3,2143,331.0,2024-09-07,2024-09-17,In Transit
1843,21,2,643,596.0,2025-02-20,2025-02-23,RECEIVED
384,11,2,369,154.0,2024-04-15,2024-04-22,Received
533,82,1,4364,634.0,,2025-03-21,Received
458,45,5,2776,844.0,2024-04-27,2024-05-05,Received
359,34,3,25,539.0,2025-04-17,2025-04-29,Received
922,86,2,590,185.0,2024-10-30,2024-11-07,Received
893,57,5,3628,,2025-12-21,2025-12-25,Received
1274,62,4,1944,273.0,2025-04-16,2025-04-28,In Transit
940,48,3,3868,772.0,2025-05-04,2025-05-16,Received
961,7,2,5803,208.0,2025-01-28,2025-02-08,Received
451,77,1,984,437.0,2025-08-18,2025-08-20,Received
1496,37,1,5219,920.0,2024-04-24,2024-04-27,Delayed
1244,20,3,342,82.0,2026-01-18,2026-01-25,delayed
1137,8,1,2663,206.0,2025-11-25,2025-12-03,Received
864,7,3,3809,361.0,2024-11-25,2024-11-27,Received
1526,40,1,2553,528.0,2024-06-21,2024-07-02,Received
824,85,5,4760,687.0,2025-01-28,2025-02-05,Received
1415,20,3,345,396.0,2024-06-12,2024-06-22,Received
1463,61,2,1504,195.0,2025-12-16,2025-12-28,Received
1874,82,4,5638,200.0,2025-02-27,,Received
693,73,1,3449,372.0,2026-01-17,2026-01-21,Received
1474,34,1,4915,551.0,2026-02-11,,In Transit
1596,30,1,194,950.0,2025-03-12,2025-03-18,
656,32,5,2698,273.0,2026-01-30,2026-02-05,Received
950,85,5,5689,999.0,2024-09-27,2024-10-04,Received
995,88,3,2400,102.0,2024-08-05,2024-08-17,In Transit
1012,75,2,3996,552.0,2024-10-21,2024-10-30,Received
1606,57,3,873,803.0,2025-11-29,2025-12-01,Delayed
1231,54,1,3207,431.0,2025-11-04,2025-11-15,Received
1236,31,2,1477,370.0,,2024-12-09,Received
1536,2,3,2212,88.0,2024-10-27,2024-11-06,Received
31,80,4,4991,863.0,2025-05-24,2025-06-04,Received
1700,8,2,1284,235.0,2025-11-03,2025-11-06,Received
870,43,2,1771,962.0,2024-10-08,,Received
306,63,4,1216,679.0,2024-08-30,2024-09-12,In Transit
1951,58,1,2740,482.0,2024-09-06,2024-09-10,In Transit
90,18,4,4389,242.0,2024-04-04,2024-04-07,Received
628,51,2,5289,385.0,2025-11-02,2025-11-07,Received
1182,9,3,2577,476.0,2025-08-14,2025-08-22,Received
161,53,4,5172,199.0,2024-10-07,2024-10-16,Received
552,26,4,2138,553.0,2024-07-24,2024-07-30,
1448,70,1,4830,854.0,2025-08-01,,Received
159,22,3,3260,821.0,2026-01-03,2026-01-16,Received
42,72,3,2700,551.0,2025-05-09,2025-05-11,Received
1674,53,5,4807,61.0,2025-11-11,2025-11-15,delayed
1251,24,4,2260,,2024-04-03,2024-04-11,In Transit
754,73,1,113,95.0,,2024-07-26,Received
1573,48,3,3865,725.0,2025-02-07,2025-02-20,Received
733,33,2,4395,245.0,2025-06-11,2025-06-13,Received
1140,25,3,1204,702.0,2025-04-29,2025-05-12,Received
1165,91,3,4885,583.0,,2025-04-23,Received
333,66,4,4237,267.0,2024-05-08,2024-05-14,In Transit
720,27,5,369,350.0,2025-11-11,2025-11-15,Received
1141,85,2,2976,317.0,2025-03-26,2025-04-01,Received
1571,67,1,922,255.0,2024-11-11,2024-11-17,Received
796,22,4,2977,,2025-10-11,2025-10-16,received
355,84,4,4407,579.0,2024-03-06,2024-03-17,Received
1088,81,3,296,748.0,2025-04-06,2025-04-10,Received
1583,64,3,5273,816.0,2024-10-07,2024-10-11,Received
194,78,5,295,991.0,2024-07-25,2024-08-02,Received
173,38,3,2319,250.0,2025-01-03,,Received
118,7,4,2766,614.0,2025-06-20,2025-06-30,received
1603,53,2,5609,573.0,2024-12-01,2024-12-12,Received
1424,58,2,264,804.0,2025-03-06,2025-03-18,Received
1975,30,2,1571,543.0,2024-08-29,2024-09-01,Received
1169,90,4,4099,696.0,2025-12-24,2026-01-02,Received
1508,77,3,2890,781.0,2025-05-05,2025-05-08,Received
494,70,3,1519,404.0,2025-03-21,2025-03-27,Received
1112,38,5,2801,51.0,2024-08-25,2024-09-06,Received
701,23,1,4108,666.0,2025-03-14,2025-03-23,Received
592,56,5,5535,855.0,2024-04-30,,Received
425,20,5,5487,843.0,2024-05-05,2024-05-13,Received
1116,58,5,2026,347.0,2024-05-29,2024-06-07,Received
1635,35,2,5669,441.0,2025-01-09,2025-01-12,Received
1940,34,2,2751,207.0,2026-02-11,2026-02-20,Received
1043,39,3,2018,166.0,2025-09-22,,Received
831,7,5,2499,391.0,2025-01-26,2025-01-30,Received
76,57,3,5049,810.0,2025-02-25,2025-03-05,In Transit
182,58,3,4829,467.0,2025-10-24,2025-11-05,Received
726,8,3,3052,547.0,2025-04-21,2025-05-03,received
753,50,5,5454,758.0,2025-02-03,2025-02-09,In Transit
1008,48,4,122,645.0,2024-02-15,2024-02-21,In Transit
133,9,2,2862,,2024-02-27,,Received
1919,65,2,924,124.0,2026-02-03,2026-02-06,In Transit
1823,35,3,5711,837.0,2025-12-14,2025-12-19,Received
800,54,2,4801,,2025-08-07,2025-08-20,Received
588,46,3,4288,792.0,2025-04-27,2025-05-07,Received
1638,83,2,647,253.0,2024-09-13,2024-09-26,
32,24,1,870,518.0,2025-08-22,,Received
1247,61,3,2448,810.0,2025-10-20,2025-10-22,Delayed
783,25,3,3271,587.0,2024-09-27,,Received
33,78,4,3841,237.0,2025-09-11,2025-09-17,Received
861,82,2,4846,990.0,2026-02-08,2026-02-21,Received
778,89,4,1700,120.0,2026-01-06,2026-01-12,Received
1527,18,1,1431,330.0,2024-11-22,2024-11-30,Received
474,25,4,532,98.0,2024-03-25,2024-03-30,Received
63,12,3,960,151.0,2025-06-23,2025-07-05,Received
1179,29,2,4710,204.0,,2025-07-21,Received
151,14,1,300,891.0,2024-08-16,2024-08-22,Received
1663,81,4,2754,401.0,2024-09-19,2024-09-30,Received
1680,56,4,2202,110.0,2025-10-21,2025-10-28,In Transit
27,89,5,4984,518.0,2025-04-10,2025-04-12,Received
46,88,2,856,140.0,2024-02-28,2024-03-06,Received
1959,36,4,975,966.0,2025-03-03,2025-03-11,Received
566,81,4,208,350.0,2025-08-23,2025-08-27,Received
571,66,2,3310,874.0,,2025-10-04,Received
1161,88,5,5560,664.0,2024-03-25,2024-03-31,Received
41,68,1,923,633.0,2025-03-27,2025-03-30,Received
1237,68,2,923,945.0,2024-10-26,2024-11-05,Received
1282,12,5,4647,130.0,2025-10-08,,Received
1789,85,2,3985,563.0,2025-05-30,2025-06-06,
818,7,1,957,788.0,,2025-09-28,Received
612,65,2,5810,351.0,2026-02-04,2026-02-06,Received
1385,56,5,991,214.0,2025-07-22,2025-07-29,Received
738,53,5,4681,997.0,2025-07-07,2025-07-15,
1565,74,2,5517,773.0,2026-01-05,2026-01-07,
1656,78,2,3176,430.0,2024-08-01,2024-08-13,RECEIVED
1936,69,2,4374,258.0,2025-09-17,,Received
594,11,3,514,703.0,2025-03-14,2025-03-17,Received
517,79,1,2638,178.0,2024-05-16,2024-05-25,Received
1102,21,3,2974,106.0,2025-06-10,2025-06-18,Received
1208,42,1,61,952.0,2024-03-23,2024-04-03,received
265,34,2,2175,613.0,2025-01-14,,Received
305,41,2,970,703.0,2025-07-15,2025-07-18,In Transit
890,53,1,4787,560.0,2025-09-09,2025-09-11,Received
1443,51,1,4212,508.0,2024-12-03,2024-12-06,
477,42,5,5223,243.0,2024-07-23,2024-08-05,Received
476,56,1,517,,2024-10-13,2024-10-25,Received
667,36,3,4061,,2025-03-27,2025-04-09,Delayed
781,15,4,2735,958.0,2024-12-16,2024-12-21,delayed
1048,25,3,5360,775.0,2024-04-18,2024-05-01,Received
611,38,4,115,749.0,2025-10-15,2025-10-28,Delayed
340,50,4,5693,278.0,2026-01-31,2026-02-11,Delayed
617,59,1,2813,521.0,2025-11-23,2025-12-02,In Transit
