warehouse_id,product_id,snapshot_date,quantity_on_hand
1,476,2025-10-04,2106.0
5,4642,2025-08-12,1530.0
4,517,2025-03-20,
5,1089,2026-01-21,2399.0
4,4642,2025-03-04,1033.0
2,3878,2025-10-22,2005.0
2,546,2026-01-07,2203.0
1,1360,2025-04-25,1453.0
2,4821,2025-04-17,1318.0
4,1209,2025-11-04,
1,3013,2026-02-15,2009.0
4,4821,2025-08-27,
5,754,2025-10-06,1580.0
1,1353,2025-10-24,1989.0
5,1089,2025-10-04,2004.0
4,3907,2025-03-23,1262.0
2,1089,2025-07-24,1544.0
3,4253,2025-07-27,1997.0
4,2185,2025-10-24,1933.0
1,4253,2025-05-23,1376.0
4,754,2025-03-04,1016.0
1,2261,2025-11-13,2231.0
2,4642,2025-08-31,1714.0
3,4253,2025-12-23,2650.0
5,546,2025-04-19,1318.0
4,2261,2025-09-27,1552.0
5,3013,2025-09-08,1974.0
2,476,2025-04-24,1332.0
5,476,2025-08-18,
3,4334,,2588.0
1,476,2026-01-22,2561.0
4,2261,2025-05-25,
4,4457,2025-05-20,1448.0
1,1209,2026-01-10,2983.0
3,4457,2025-11-10,2064.0
4,1209,2026-01-02,2480.0
5,1209,2025-12-27,2323.0
2,1360,2025-07-25,1311.0
4,3013,2025-09-23,1950.0
1,1353,2025-07-11,1566.0
1,4457,2025-05-30,1250.0
1,1353,2025-08-13,1715.0
1,3878,2025-04-07,1135.0
4,546,2025-05-13,1458.0
3,3878,2026-01-14,
3,546,2025-06-10,1449.0
4,2185,2025-09-15,1683.0
2,3907,2025-12-20,2334.0
4,3878,2025-09-27,1741.0
2,3013,2025-08-31,1844.0
5,1089,2025-04-29,1349.0
3,1209,2025-07-29,1545.0
2,1209,2026-01-11,2295.0
1,476,2025-08-16,1701.0
2,3013,2025-09-26,2014.0
2,1360,2026-02-19,2049.0
2,3013,2025-06-10,
3,3878,2025-08-19,1654.0
5,1089,2025-10-08,2022.0
5,4253,2025-10-13,1750.0
1,517,2025-06-23,1220.0
4,2185,2026-01-05,2339.0
2,2784,2025-11-17,2392.0
5,4253,2026-01-14,2192.0
2,754,2026-02-14,3215.0
5,4821,2025-04-06,973.0
1,2261,2025-09-21,1867.0
4,1360,,1897.0
2,3013,2025-03-08,983.0
1,4642,2025-10-10,2073.0
4,3878,2025-11-15,1811.0
2,3013,2025-05-19,1375.0
4,1353,2025-08-13,1676.0
2,3907,2025-06-14,1350.0
1,2261,2025-11-28,2290.0
2,4821,2026-01-12,2423.0
2,4253,2025-12-04,2973.0
2,3878,,1168.0
1,754,2025-03-29,
4,4253,2025-11-25,1992.0
5,1360,2025-09-17,2003.0
2,4334,2025-05-26,1278.0
1,1089,,1407.0
2,1353,2026-02-07,2556.0
3,4821,2025-09-12,1923.0
3,517,2025-09-15,2003.0
2,4642,2025-10-17,1814.0
2,3013,,1417.0
3,1353,2025-10-13,1968.0
5,3907,2025-09-28,2265.0
2,4253,2025-08-30,2256.0
1,3013,2025-09-07,1869.0
5,4821,2025-10-16,1444.0
5,517,2025-07-04,1445.0
5,4253,2025-08-02,1563.0
4,4253,2025-11-16,1917.0
5,517,2025-06-12,1298.0
3,546,2025-07-10,1561.0
3,959,2025-03-03,1030.0
5,4457,2025-03-08,1025.0
2,1353,2025-07-27,1851.0
1,546,2025-09-25,1840.0
4,546,2025-10-12,1848.0
5,2261,2026-02-12,2968.0
1,2185,2025-09-05,1575.0
2,517,2025-07-14,1719.0
2,3907,2025-05-31,1298.0
3,4334,2025-06-14,
4,4821,2025-05-07,1410.0
1,476,2025-03-07,1006.0
4,3878,2025-07-24,1489.0
4,3013,2026-01-14,2223.0
4,1360,2025-11-21,
3,3878,2025-10-14,1907.0
2,517,2025-03-31,1170.0
4,959,2025-03-15,1122.0
5,1360,2026-01-11,2595.0
1,2185,2025-08-23,1558.0
5,1209,,1841.0
3,3878,2025-11-02,2007.0
5,2784,2025-07-01,1265.0
3,4821,2025-03-02,1021.0
4,1089,2026-02-07,2572.0
2,1360,2025-11-14,1731.0
1,4253,2025-10-26,2016.0
2,3907,2025-04-12,1089.0
5,546,2025-06-03,1689.0
3,1360,2025-03-08,1054.0
4,3878,2025-09-23,1766.0
3,959,2025-06-27,1345.0
1,3878,2025-08-24,1723.0
5,3907,2025-11-14,2545.0
2,959,2025-06-01,1382.0
3,476,2025-12-24,2216.0
1,2185,2025-10-29,1784.0
5,2784,,1862.0
5,4821,2025-05-14,1000.0
4,517,2025-07-19,1712.0
5,4253,2026-01-17,
3,546,2025-11-21,2359.0
1,2185,2025-11-25,
4,4642,2025-10-16,1738.0
3,4642,2025-10-25,2233.0
4,3878,2025-04-19,954.0
3,2261,2025-03-08,1139.0
3,4457,2025-05-07,1304.0
2,4334,2025-07-15,1626.0
1,476,2025-09-27,2102.0
5,4253,,1667.0
1,1353,2026-02-11,2679.0
1,3907,2025-11-10,2741.0
2,1209,2026-01-25,2361.0
5,476,2025-06-28,1563.0
4,3878,2025-04-10,960.0
4,2261,2025-08-29,1431.0
4,4334,2025-08-31,1597.0
1,476,2025-03-23,1078.0
3,3907,2025-12-08,2417.0
5,3878,2025-11-10,2297.0
5,4334,2025-08-02,2008.0
5,3878,2025-08-16,2013.0
3,2261,2025-02-26,1023.0
5,4457,2026-02-10,2616.0
3,546,2025-05-20,1351.0
2,476,2026-01-23,2823.0
4,3907,2025-03-18,1162.0
1,4821,2025-09-16,2251.0
5,2261,2025-04-29,1470.0
5,959,2025-06-14,1424.0
3,1209,2026-02-13,2497.0
4,517,2025-08-05,1785.0
4,4334,2025-10-04,1657.0
4,1209,,1751.0
3,476,2025-10-25,2031.0
3,1360,2025-03-31,1203.0
1,959,2025-04-23,
3,4334,2026-02-04,2948.0
3,754,2025-07-12,1690.0
1,1209,2025-06-18,1559.0
4,476,2025-11-04,2101.0
4,4642,,2256.0
5,3878,2026-02-17,2617.0
2,2784,2026-01-04,2522.0
5,4642,2025-10-24,1886.0
5,3013,2025-07-06,1617.0
1,2784,2025-07-18,1572.0
5,3878,2025-06-17,1626.0
1,3878,2025-05-21,1402.0
3,1360,2025-04-09,1319.0
1,2261,2025-12-28,2233.0
5,4821,2025-07-06,1268.0
4,1209,2025-09-04,1862.0
5,3013,2026-01-01,2610.0
4,4253,2025-12-14,2119.0
3,754,2026-01-16,2147.0
4,959,2025-12-14,2485.0
4,4253,2025-08-12,1644.0
4,517,2025-04-30,1134.0
3,4334,2025-09-13,2020.0
1,3878,2025-05-13,1315.0
5,476,2025-05-02,1388.0
2,3878,2025-10-17,2012.0
5,4253,2025-09-23,1739.0
3,959,2025-07-19,1423.0
1,1209,2026-01-28,
5,2185,2025-05-20,1503.0
2,2784,2025-06-08,1613.0
3,4253,2025-07-05,1886.0
1,3013,2025-12-04,1983.0
5,754,2025-11-12,1824.0
3,754,2025-04-10,1191.0
5,1209,2025-03-24,1060.0
2,4642,2026-02-08,2283.0
4,3878,2025-09-20,1787.0
1,3878,2025-04-03,1119.0
4,4457,2026-01-14,2428.0
2,1089,2025-04-13,1230.0
4,3013,2026-01-13,2205.0
5,1209,2025-08-19,1730.0
2,1353,2026-01-05,2348.0
2,1353,2026-01-21,2450.0
3,4334,2025-10-20,2408.0
3,4457,2025-05-12,1341.0
1,3907,2025-06-20,1715.0
3,4821,2026-01-18,2308.0
5,1089,2025-06-06,1482.0
3,2261,2025-10-30,2033.0
2,546,2025-03-04,1003.0
4,4253,2025-04-27,1268.0
3,4642,2025-07-28,1932.0
5,546,2025-10-21,2240.0
4,1089,2025-12-11,2264.0
5,959,2025-07-16,1550.0
3,2185,2025-07-04,1477.0
5,959,2025-07-30,1630.0
3,4457,2025-09-23,1784.0
5,959,2026-02-04,2288.0
1,754,2025-12-06,2280.0
1,3878,2025-10-25,1978.0
2,4457,2026-02-24,2214.0
2,1360,2025-05-06,1068.0
4,754,,1967.0
3,476,2025-12-19,2223.0
1,1209,2025-07-06,1733.0
4,4457,2026-01-23,2465.0
3,2261,,1734.0
2,4821,2026-01-30,2538.0
3,2784,2025-09-04,1584.0
2,3878,2025-07-20,1616.0
2,476,2026-02-04,2890.0
3,4821,,1994.0
4,959,2025-03-30,1219.0
1,4821,2025-10-04,2303.0
4,1089,2025-07-29,1739.0
5,4821,2025-05-13,987.0
2,4821,2025-11-11,2064.0
4,1089,2026-01-24,2490.0
3,1209,2025-07-27,1509.0
2,4457,2025-04-29,1031.0
5,1353,2025-09-17,
3,517,2025-07-23,1740.0
2,4821,2025-12-30,2350.0
2,4253,2025-07-14,1923.0
2,4253,2025-04-09,1224.0
5,959,2025-04-14,1176.0
4,3878,2026-01-24,2166.0
2,4253,2026-01-12,3366.0
4,4821,2025-03-14,1061.0
3,1353,2025-05-05,1204.0
5,4334,2026-01-09,2629.0
5,3907,2026-02-25,2678.0
1,4253,2025-07-11,1635.0
3,1360,2025-03-09,1083.0
3,4642,2025-09-24,
4,1360,2025-04-19,1411.0
1,4821,2025-10-02,2323.0
2,4821,2025-11-23,2100.0
5,2784,2025-03-12,1016.0
1,4253,2026-02-01,2656.0
1,1209,2025-05-21,1303.0
1,754,2026-02-21,2855.0
1,2185,2025-11-17,1909.0
3,4253,2026-02-09,2975.0
2,2261,2026-01-03,2657.0
1,3907,2025-08-08,1969.0
3,754,2025-05-19,1369.0
5,4253,2025-12-30,2021.0
4,1353,2025-05-04,1321.0
3,754,2025-04-22,
1,4821,2025-06-04,1602.0
2,3907,2025-10-22,2132.0
1,1360,2025-07-22,
4,754,2025-12-05,
4,1353,2025-07-13,1713.0
1,754,2025-05-06,1048.0
5,4457,2025-05-16,1365.0
4,959,2026-02-23,2709.0
3,4821,2025-10-24,1969.0
2,4642,2025-07-09,1655.0
4,546,2025-07-02,1626.0
5,4821,2025-09-17,1340.0
1,3013,2025-03-14,1137.0
4,4642,2026-01-31,2144.0
4,1209,2026-02-15,2796.0
1,2261,2025-06-19,
4,2261,2025-12-07,1600.0
5,2784,2025-07-23,1360.0
1,4642,2025-11-09,2277.0
1,754,2025-10-02,2008.0
5,2784,,1287.0
4,3878,2026-01-13,2119.0
3,2784,2025-10-23,1918.0
5,1089,2025-10-09,2048.0
1,3013,2025-07-15,1625.0
5,4821,2025-05-30,1080.0
3,1209,2025-06-10,1478.0
5,517,2025-11-19,1828.0
2,4253,2025-06-04,1671.0
1,959,2025-09-18,1965.0
2,546,2025-09-20,1760.0
5,517,2025-06-22,1352.0
1,3907,2025-10-17,2477.0
1,517,2026-01-31,2058.0
4,4642,2025-08-28,1536.0
1,754,2025-11-24,2215.0
4,2185,2025-03-12,1091.0
5,754,2025-08-21,1424.0
1,3907,2026-01-01,3100.0
3,959,2025-03-31,1103.0
4,4253,2025-12-13,2128.0
3,2261,2025-11-13,2203.0
5,4253,2025-07-04,1553.0
5,4253,2025-08-23,1686.0
3,546,2025-05-11,
5,1089,2025-03-21,1186.0
3,4253,2025-07-17,1929.0
3,754,2025-06-04,1473.0
2,959,2025-08-19,1778.0
4,517,2025-07-18,1690.0
1,2185,2026-01-24,2228.0
2,754,2025-05-30,1724.0
5,1360,2025-12-29,2492.0
5,959,2026-02-09,2320.0
5,1353,2025-12-05,
1,754,,1240.0
4,476,2025-09-11,1789.0
5,517,2025-03-12,1015.0
3,517,2025-09-08,1950.0
3,3878,2025-08-24,1691.0
4,4457,2025-09-14,1922.0
2,4642,2025-03-17,1072.0
3,2784,2025-07-14,1513.0
4,1353,2025-06-05,1535.0
5,4334,2025-06-08,1748.0
5,1089,2026-02-06,2460.0
3,4457,2025-03-13,1011.0
5,4821,2025-03-22,950.0
2,4642,2026-01-15,2211.0
2,546,2025-03-01,1010.0
5,1089,2025-11-12,2336.0
3,2784,2025-09-15,1722.0
5,517,2025-04-03,1016.0
1,3907,2025-04-04,1316.0
1,4642,2025-10-01,2021.0
5,2185,,
1,2185,2025-08-21,1532.0
1,1209,2025-07-19,1898.0
3,517,2026-01-30,2782.0
5,4334,2025-10-28,2267.0
3,4457,2025-03-30,1121.0
4,3878,2025-07-04,1373.0
3,2185,2025-07-03,1467.0
1,4253,2026-02-18,
3,3907,2025-04-27,1238.0
5,3907,2025-08-12,2093.0
4,4642,2025-12-12,1939.0
4,2784,,1941.0
2,4642,2025-11-26,1977.0
2,476,2025-12-10,2689.0
1,2784,2025-10-08,1932.0
2,4253,2025-05-02,1357.0
4,3878,,1758.0
2,2261,2025-10-15,2168.0
1,4457,2025-05-21,1218.0
5,2261,2025-03-17,1194.0
2,754,,1378.0
5,2784,2025-05-09,1257.0
3,4642,2025-06-09,1751.0
4,754,2025-03-13,1024.0
1,1209,2025-12-03,2739.0
4,4253,2025-09-29,1792.0
2,1360,2025-12-30,1868.0
5,1360,2025-12-19,2497.0
3,1209,2025-08-16,1622.0
5,4821,2025-12-11,1775.0
2,1209,2026-01-23,2329.0
4,1360,2025-03-25,1200.0
1,546,2025-04-09,1304.0
1,754,2025-04-04,1010.0
3,1209,2025-07-30,
2,3907,2025-11-27,2231.0
3,754,2025-06-02,1474.0
2,1089,2025-11-28,2294.0
4,476,2025-12-23,2395.0
3,2261,2025-12-07,2391.0
3,4334,2025-10-08,2355.0
5,3878,2025-12-27,2364.0
5,4253,2025-08-17,1630.0
4,959,,1389.0
2,2261,2026-01-30,2744.0
1,2784,2025-11-01,2062.0
3,4253,2025-11-26,2545.0
4,2784,2025-11-25,
3,1089,2025-06-25,1672.0
4,3878,2025-05-15,1089.0
4,546,2025-07-28,1728.0
5,4334,2025-10-05,2213.0
2,4642,2025-05-09,1501.0
3,3013,2025-11-27,2763.0
4,3907,2025-12-01,2619.0
4,4334,2026-01-01,2326.0
3,754,2025-06-16,1486.0
4,2185,2025-03-18,1134.0
5,476,2025-05-12,1434.0
4,4821,2025-12-29,2299.0
3,2784,2025-07-10,1470.0
1,4642,2025-07-13,1673.0
5,2185,2025-07-22,1610.0
4,476,2025-06-04,1451.0
4,4457,2026-02-10,
3,3907,2025-03-23,1137.0
4,4821,,1345.0
3,754,2026-01-03,2154.0
3,4821,2025-12-29,2269.0
3,4642,2025-03-09,1098.0
5,4642,2025-04-10,1060.0
5,4334,2025-12-20,2502.0
1,4253,2025-09-29,1836.0
3,3878,,1177.0
4,959,2025-06-09,1502.0
5,1089,2025-07-24,1720.0
2,4253,2026-02-24,3711.0
2,517,2025-03-02,995.0
4,754,2025-05-10,1319.0
4,3907,2025-03-02,
1,4253,2026-02-14,2716.0
2,3013,2025-06-11,1400.0
5,754,2025-11-22,1837.0
1,476,2025-06-09,1371.0
2,1360,2025-10-02,1559.0
4,1089,2025-07-06,1507.0
1,2261,2026-01-09,2334.0
1,754,2025-11-03,2114.0
1,1209,2025-06-27,1634.0
3,2261,2025-06-30,1565.0
2,476,2025-07-02,1819.0
3,3907,2025-07-08,1465.0
4,1089,2025-12-20,
5,3013,2025-03-13,1056.0
3,3013,,1289.0
3,4334,2025-12-16,2641.0
3,4821,2025-06-11,1459.0
3,4334,2025-07-10,1667.0
3,476,2025-04-15,1206.0
4,4457,2025-03-02,1014.0
4,546,2026-01-28,2550.0
4,517,2025-10-21,2131.0
1,4642,2026-01-04,2491.0
5,2261,2025-08-06,2059.0
2,959,2025-06-02,1403.0
4,4253,2025-08-05,1630.0
2,4457,2025-10-15,1616.0
4,1089,2025-08-10,1752.0
2,2784,2025-03-23,1174.0
2,1209,2025-05-28,1353.0
4,4821,2025-05-27,1533.0
3,3907,2025-09-06,1785.0
1,1209,2025-10-04,2557.0
2,3878,2026-01-01,2446.0
1,1209,2025-10-03,2534.0
4,754,2025-06-09,1469.0
5,4253,2025-04-04,1340.0
3,754,2025-07-11,1701.0
1,476,,1925.0
3,3907,2026-01-10,2570.0
3,1360,2026-01-23,2075.0
3,4457,2026-02-07,2283.0
5,959,,1258.0
1,4253,2025-09-02,1743.0
4,517,2025-11-24,2254.0
2,1360,2025-03-09,1048.0
1,4821,2025-04-07,1381.0
2,959,2025-06-12,1469.0
1,3878,2025-08-08,1697.0
1,2784,2025-07-04,1464.0
2,2784,2025-07-31,1654.0
2,2784,2025-06-07,1619.0
1,4642,2025-07-27,1717.0
1,3013,2025-07-06,1607.0
2,1209,2025-05-27,1331.0
5,3013,2025-04-12,1200.0
5,959,2025-09-14,1883.0
3,3013,2026-01-10,2774.0
5,2784,2025-07-16,1319.0
1,4457,2025-11-24,1833.0
4,754,2025-10-26,2001.0
1,3878,2025-09-18,1791.0
4,546,2025-08-03,1702.0
1,3907,2025-06-25,1765.0
5,517,2025-06-18,1277.0
4,3013,2025-09-14,
1,4334,2026-01-06,1862.0
2,959,2025-10-14,1929.0
4,2261,2025-07-12,1276.0
5,2261,2025-10-19,2609.0
3,2261,2026-01-08,2526.0
5,3013,2026-01-28,2804.0
3,476,2025-07-13,1708.0
4,1353,2025-05-09,1350.0
4,546,2026-01-25,2536.0
2,476,2025-09-25,2254.0
1,546,2025-04-10,1308.0
3,959,2026-01-23,2170.0
5,1360,2026-02-21,2835.0
3,517,2026-01-10,2717.0
1,3013,2025-04-21,1397.0
1,1353,2025-07-31,1680.0
1,2784,2025-07-30,1697.0
1,3907,2025-11-01,2619.0
3,4253,2025-05-01,
1,476,2025-04-03,1226.0
3,4457,2025-05-17,1338.0
1,4253,2026-02-07,2703.0
4,4642,2025-07-04,1452.0
1,3013,2025-04-11,1329.0
2,476,2025-02-27,1036.0
2,3907,2025-09-06,1871.0
4,476,2025-10-02,2038.0
4,476,2025-03-07,1017.0
3,517,2025-05-07,1315.0
2,3878,,1231.0
5,1209,2025-03-21,1069.0
3,4821,2025-10-23,1965.0
2,3907,2026-01-13,2443.0
3,1089,2025-09-11,1794.0
1,3907,2025-05-27,1552.0
5,4457,2025-11-10,2209.0
5,1353,2025-11-04,2327.0
5,1089,2025-12-04,2424.0
4,4821,2025-04-29,1393.0
2,754,2025-10-31,2785.0
1,754,2025-04-19,981.0
5,2784,2025-05-05,1210.0
4,2261,2025-11-20,1546.0
3,1353,2025-06-19,1315.0
5,4334,2025-11-21,2399.0
2,4253,2025-07-18,1966.0
5,4642,2026-02-21,2412.0
4,3013,2025-06-02,1311.0
3,4334,2025-03-25,1231.0
5,4457,2025-11-03,2170.0
4,959,2025-06-21,1591.0
4,4457,,2445.0
2,2784,,2398.0
5,2185,2025-06-29,1582.0
5,4253,2025-04-11,1345.0
5,3907,,2193.0
5,1089,2025-06-20,1532.0
1,1209,2025-11-07,2713.0
3,546,2025-12-31,2590.0
4,2261,2025-08-31,
5,4457,2025-05-04,1349.0
1,1209,2025-07-24,1948.0
5,517,2025-03-03,991.0
5,1089,2025-05-16,1368.0
5,2784,2026-01-12,2093.0
4,959,2025-07-09,1696.0
2,517,2025-09-30,2088.0
4,754,2026-01-05,2156.0
4,546,,2458.0
5,754,2025-04-26,1182.0
1,1360,2025-04-07,1271.0
5,2185,2026-02-25,2790.0
4,754,2025-09-28,1950.0
4,4821,2026-02-04,2570.0
5,3907,2025-05-18,1677.0
2,546,2026-02-25,2646.0
5,1360,2025-03-29,1177.0
4,3907,2025-04-05,1463.0
1,4334,2025-07-14,1261.0
1,2784,2025-09-23,1865.0
5,2784,2025-04-18,1116.0
3,517,2025-07-04,1598.0
1,959,2025-11-08,2228.0
1,754,2025-11-12,2192.0
1,4642,2025-10-28,2150.0
2,754,2026-01-21,3129.0
2,1353,2026-01-29,2482.0
4,476,2025-09-09,1738.0
2,3907,2025-04-19,1115.0
5,3907,2025-09-17,2179.0
2,3907,2026-01-03,2352.0
4,4821,2025-03-02,1036.0
3,4334,2025-03-22,1210.0
5,959,,1325.0
2,4457,2025-04-26,1071.0
4,4334,2025-02-28,1013.0
4,2261,2025-12-14,1700.0
5,546,2025-07-11,1900.0
4,2185,2025-05-16,1178.0
1,3013,2025-12-21,2058.0
1,4334,2025-10-28,1558.0
4,4253,2025-07-28,1588.0
5,2185,2025-09-12,1861.0
4,4457,2025-11-03,2195.0
3,3907,2025-04-12,1170.0
1,476,2025-06-25,1516.0
2,754,2025-11-26,2864.0
3,754,2025-07-10,1694.0
2,2185,2025-12-24,2396.0
4,959,2025-10-15,2321.0
3,4821,2025-03-23,
3,3878,2025-03-14,1052.0
5,1353,2025-11-30,2467.0
5,476,2025-08-15,1811.0
5,3878,2025-05-10,1322.0
4,3878,2025-09-08,1720.0
5,4334,2025-08-28,2149.0
1,2185,2026-01-25,2252.0
1,4457,2025-05-28,1208.0
1,4253,2025-11-30,2273.0
2,1089,2025-04-15,1236.0
1,4253,2025-05-01,1293.0
2,3907,2026-02-01,2460.0
1,4642,2025-04-08,
2,2261,2025-08-16,1807.0
2,1089,2025-05-24,1401.0
2,4253,2025-07-01,1823.0
4,2185,2025-05-12,1150.0
1,959,2025-08-23,1856.0
5,959,2025-03-13,1001.0
2,4253,,1767.0
1,4457,2025-08-09,1323.0
2,1089,2025-11-22,2244.0
1,4821,2025-12-06,2587.0
1,3013,2026-02-01,2017.0
4,4334,2026-01-16,2289.0
4,3013,2025-03-16,1148.0
1,4457,2025-04-10,1154.0
4,4821,2025-10-24,1928.0
2,4821,2025-07-28,1668.0
3,1353,2025-03-18,1038.0
5,4334,2025-08-08,2038.0
2,4334,2025-07-03,1558.0
4,3907,2025-11-08,2621.0
3,2185,2025-09-25,1890.0
4,2784,2025-07-30,1792.0
4,3878,2025-11-10,1808.0
1,4253,2025-07-17,1658.0
4,4642,2025-05-01,1062.0
3,3907,2025-08-05,1636.0
3,4821,2025-12-10,2288.0
3,3013,2025-08-10,2037.0
2,546,2026-01-08,2198.0
3,1360,2026-02-03,2208.0
5,1360,2025-11-02,2158.0
3,1353,2025-11-26,2254.0
4,959,2025-05-01,1381.0
1,2784,2025-12-07,2277.0
4,754,,2012.0
5,754,2025-12-27,2090.0
5,754,,1395.0
3,2261,2025-11-12,2181.0
4,2784,2025-10-24,1987.0
1,1209,2025-09-25,2492.0
3,2185,2025-07-06,1458.0
3,1360,2025-09-11,1602.0
5,3878,2026-01-09,2334.0
2,546,2025-10-13,1669.0
3,4253,2025-04-25,1253.0
3,4821,2025-02-26,1015.0
3,1360,2025-09-25,1683.0
5,4642,,1110.0
5,4334,2025-05-09,1526.0
1,1360,2025-06-20,1808.0
5,4642,2025-10-14,1838.0
4,3013,2026-01-09,2190.0
1,2261,2026-02-18,2430.0
4,517,2025-07-08,1611.0
5,3907,2025-05-04,1578.0
5,3878,2026-02-25,2724.0
1,546,2025-10-18,2002.0
2,1089,2025-07-04,1474.0
5,4334,2025-12-02,2449.0
3,476,2025-07-20,1723.0
3,4821,2025-05-13,1284.0
1,1209,,2196.0
5,2185,2025-06-08,1625.0
3,4334,2025-07-28,1803.0
3,2261,2025-10-22,1985.0
1,4457,2026-01-25,
3,959,2025-08-05,1437.0
1,2784,2025-07-25,1598.0
1,754,2025-06-20,1332.0
2,2261,2025-08-02,1809.0
5,4253,2025-04-27,1387.0
4,2261,2025-09-30,1553.0
2,3907,2025-11-11,2147.0
2,3013,,1805.0
4,2261,2025-05-02,1100.0
2,4821,2025-06-30,1550.0
5,959,2026-01-17,2278.0
2,3013,2026-01-25,2493.0
4,2185,2025-05-15,1164.0
4,2784,2025-11-29,2166.0
4,1360,2025-03-09,1087.0
2,959,,1185.0
3,1089,2025-08-29,1774.0
1,4457,2026-01-15,2084.0
3,1360,2025-04-30,1414.0
3,4821,2025-07-01,1581.0
2,1360,2025-09-30,1586.0
1,1089,2025-12-09,2137.0
4,4821,2025-12-07,2060.0
3,2261,2025-03-19,1085.0
2,546,2025-03-13,1009.0
4,2261,2025-09-28,1532.0
2,476,2025-08-18,2108.0
4,1360,2025-05-23,1625.0
1,1360,2025-04-18,
1,1353,2025-11-12,2115.0
2,3907,2025-11-08,2161.0
3,1089,2025-04-26,1215.0
5,1353,2025-12-12,2572.0
1,2261,2025-04-07,1172.0
3,3907,2026-02-04,2769.0
1,4642,2025-09-16,1909.0
5,1089,2026-01-08,2441.0
4,3878,2025-11-12,1831.0
2,4253,2026-02-20,3711.0
2,4253,2026-02-03,3632.0
3,4642,2025-02-26,1007.0
5,754,2025-09-14,
3,3907,2025-03-04,1108.0
4,4642,2025-03-21,
1,3907,2025-04-10,1307.0
5,2185,2025-03-09,1037.0
5,476,2025-03-31,1356.0
2,1209,2026-02-10,2405.0
5,4821,2025-06-27,1245.0
5,1089,2025-07-10,1635.0
3,517,2025-07-15,1680.0
4,1209,2025-10-29,2211.0
1,1209,2025-10-16,2579.0
5,546,2025-07-18,1959.0
5,2784,2025-08-08,1467.0
5,2261,2025-11-16,2723.0
1,1209,2025-08-10,2110.0
5,1209,2026-01-19,2323.0
5,3013,2025-10-07,2126.0
3,4334,2026-01-10,2790.0
3,2185,2025-04-28,1352.0
1,1089,2026-02-01,2532.0
2,4334,2025-08-01,1678.0
3,546,2026-02-16,2784.0
3,546,2025-12-17,2517.0
1,4642,2025-09-06,1846.0
2,1360,2025-07-28,1301.0
5,2185,2025-05-15,1454.0
2,959,2025-07-13,1564.0
2,1360,2025-06-25,1126.0
1,1089,2025-03-09,1041.0
4,3013,2025-07-11,1472.0
3,2261,2025-10-16,1940.0
3,3013,2025-03-24,1089.0
4,476,2025-10-25,2080.0
3,4821,2025-07-14,1567.0
4,3013,2025-11-21,2121.0
1,2185,2025-10-21,1759.0
2,476,2025-07-22,1836.0
3,4253,2025-06-18,1699.0
4,546,2025-03-14,1154.0
3,546,2026-02-18,2818.0
5,4642,2025-11-13,1949.0
4,4821,2026-01-04,2358.0
2,1089,2026-01-01,2478.0
1,4334,2025-11-07,1531.0
3,476,2026-01-18,2178.0
1,1089,2025-11-09,1835.0
5,1360,,2594.0
5,4334,2026-01-26,2814.0
4,1209,2025-03-20,1113.0
4,3013,2026-01-30,2260.0
5,4334,2025-04-02,1301.0
2,4253,2025-06-05,1681.0
5,4457,2025-02-27,981.0
3,4821,2025-03-10,969.0
2,3013,2026-01-14,2356.0
4,2261,2026-02-01,1892.0
1,3907,2026-02-03,3277.0
1,4642,2025-08-11,1759.0
5,476,2025-12-16,2227.0
3,1089,2025-10-19,1913.0
3,2261,2025-03-12,1161.0
1,4253,2025-06-09,
3,476,2026-02-21,2353.0
2,517,2025-10-25,2101.0
4,2784,2025-08-12,1729.0
3,1089,2025-03-10,1035.0
2,3878,,2704.0
3,1360,2025-12-21,1858.0
2,2784,2025-08-14,1714.0
2,1360,2025-04-28,1061.0
5,2185,2026-01-15,2578.0
2,1089,2025-08-15,1637.0
4,546,2025-04-08,1199.0
2,1209,2025-03-18,1119.0
5,1209,2025-12-24,
5,4642,2025-05-05,1116.0
4,4253,2025-07-09,1487.0
1,2784,2025-04-04,1125.0
3,3907,2025-08-20,1697.0
3,2261,2025-04-19,1258.0
2,1089,2025-09-29,1873.0
2,1209,2025-03-07,1046.0
3,546,2026-01-11,2618.0
4,546,2025-04-30,1362.0
4,476,2025-06-16,1428.0
3,959,2025-08-29,1543.0
5,959,,1941.0
2,3878,2025-12-28,2377.0
4,2261,2025-07-19,1246.0
1,3878,2025-12-19,2092.0
1,4642,2025-10-18,2128.0
1,517,2025-05-04,1153.0
1,3907,2025-05-06,1461.0
5,476,2025-12-31,2345.0
1,3013,2026-01-17,2054.0
3,4334,2025-08-26,
3,546,2025-03-07,1043.0
2,4821,2025-07-21,1671.0
2,959,2025-12-10,2099.0
3,3907,2026-01-21,2727.0
5,2784,2025-07-21,1371.0
4,476,2025-07-24,1485.0
4,1353,2025-11-02,2212.0
4,4253,2025-06-22,1408.0
2,2261,2026-02-12,2837.0
3,3878,2025-08-15,1604.0
1,4642,2025-12-16,2341.0
2,2185,2025-10-17,2068.0
2,517,2025-10-05,2089.0
4,4642,2025-11-06,1898.0
5,2185,2025-05-13,
3,1209,2026-01-24,2320.0
1,3013,2025-09-25,1999.0
4,546,2025-03-10,1109.0
2,3907,2025-11-11,2147.0
2,517,2026-02-25,2563.0
