ticket_id,customer_id,agent_id,category,priority,status,created_date,resolved_date,subject
9974,43386,2780,Order Status,Low,open,2024-10-19,,Order Status - Reiciendis saepe cum mollitia dicta.
9372,2873,1853,Order Status,Medium,Open,2024-07-11,,Order Status - Expedita placeat nisi.
6204,2746,278,Account Update,High,Resolved,2024-08-08,,Account Update - Officiis assumenda nesciunt.
7297,10792,2448,Order Status,Low,Closed,2024-10-12,,Order Status - Exercitationem quo cumque.
1671,37266,14,Login Issue,Low,Resolved,2024-06-19,,Login Issue - Necessitatibus quasi inventore a nam.
4953,32271,1700,Return Request,High,RESOLVED,2025-09-01,2025-09-03 02:00:00,Return Request - Vitae iste iure repellendus.
1589,46622,1991,Product Defect,Critical,Resolved,2025-11-26,,Product Defect - Ratione facilis laboriosam dolore architecto.
5578,3923,880,Return Request,Medium,Closed,2025-04-10,2025-04-14 05:00:00,Return Request - Commodi debitis commodi placeat.
9462,20626,1776,Product Defect,High,Resolved,2025-04-08,2025-04-11 22:00:00,Product Defect - Ipsam necessitatibus ea.
9975,6063,68,Payment Failure,Low,Closed,2025-04-12,2025-04-12 13:00:00,Payment Failure - Sunt aliquam.
7697,49568,2048,Login Issue,Medium,Open,2024-09-27,,Login Issue - Consequatur nulla ipsam incidunt.
4482,44439,1573,Product Defect,Low,Resolved,2025-03-10,,Product Defect - Occaecati Tempora Doloremque.
1736,42747,2431,,High,Open,2025-09-21,2025-09-26 00:00:00,Login Issue - Molestias officiis libero.
2331,3475,1766,Account Update,Low,in progress,2024-10-19,2024-10-23 08:00:00,Account Update - Numquam ab.
979,39419,2509,Return Request,Low,Resolved,2024-07-17,2024-07-19 11:00:00,Return Request - Ex molestiae cum.
3172,3770,2299,Account Update,Medium,Open,2025-06-27,2025-07-03 16:00:00,Account Update - Quibusdam consequatur eius.
9832,48838,1372,RETURN REQUEST,Critical,Resolved,2024-06-30,2024-07-02 08:00:00,Return Request - Neque maiores ipsa facilis saepe.
1678,15523,1092,Login Issue,High,RESOLVED,2025-04-22,2025-04-22 23:00:00,login issue - laborum explicabo.
2370,29897,529,PAYMENT FAILURE,High,Closed,2025-07-28,,Payment Failure - Error recusandae distinctio.
695,26245,1285,Return Request,Low,Open,2024-11-07,,Return Request - Accusantium quas similique itaque.
6121,49447,1359,Product Defect,Low,In Progress,2024-01-12,,Product Defect - At officiis facilis.
2831,39521,1217,Return Request,Low,Open,2024-01-14,2024-01-19 21:00:00,Return Request - Ullam esse saepe temporibus.
1025,18901,1070,Payment Failure,Critical,Open,2025-12-03,2025-12-04 13:00:00,Payment Failure - Saepe placeat laudantium.
8384,22876,1996,Order Status,MEDIUM,,2024-04-28,2024-05-03 04:00:00,Order Status - Animi a ratione.
8002,39535,2057,Login Issue,High,Open,2025-10-09,2025-10-09 06:00:00,Login Issue - Eveniet eligendi culpa architecto totam.
9330,36807,1097,account update,Critical,Resolved,2025-07-19,2025-07-24 01:00:00,Account Update - Eum Libero Cupiditate Animi.
2724,23669,1750,Return Request,Medium,,2024-03-24,2024-03-30 03:00:00,Return Request - Minima suscipit quod at qui.
6199,697,1628,Order Status,Low,Resolved,2025-05-13,,Order Status - Perspiciatis culpa qui.
8504,31705,1389,Payment Failure,Low,In Progress,2024-07-09,2024-07-09 19:00:00,Payment Failure - A itaque.
1289,12081,1638,Login Issue,Critical,Open,2024-03-13,2024-03-17 02:00:00,Login Issue - Mollitia numquam.
68,30045,34,Account Update,Medium,resolved,2024-08-05,,Account Update - Reiciendis iste ducimus recusandae.
4757,13433,507,Product Defect,Medium,Open,2024-11-10,2024-11-13 17:00:00,Product Defect - Sapiente veritatis quo eum magnam.
7745,33598,2563,Return Request,Low,Resolved,2025-07-22,2025-07-28 12:00:00,Return Request - Recusandae veritatis molestiae.
9943,42906,1688,Return Request,Critical,Open,,2024-01-27 21:00:00,Return Request - Aliquam rerum.
1210,428,2631,Order Status,Medium,Resolved,2025-08-14,,Order Status - Harum temporibus.
8497,31713,2006,Return Request,Critical,In Progress,2026-01-15,2026-01-15 23:00:00,Return Request - Quis quaerat ullam deleniti quam.
7418,43735,1637,Login Issue,Low,In Progress,2024-06-06,2024-06-06 16:00:00,Login Issue - Quia unde excepturi explicabo eos.
4965,35343,2167,Product Defect,High,Closed,2025-08-29,2025-09-02 06:00:00,Product Defect - Beatae laborum architecto delectus.
4595,45239,477,Product Defect,High,In Progress,2024-09-04,2024-09-06 10:00:00,Product Defect - Quos placeat impedit non quo.
3484,45991,2074,Product Defect,High,Closed,2025-09-19,2025-09-23 12:00:00,Product Defect - Officia voluptas sit.
7523,1998,2092,Return Request,High,In Progress,2024-05-25,,Return Request - Ex voluptates ab.
6011,40195,1067,PRODUCT DEFECT,Medium,IN PROGRESS,2024-01-19,2024-01-23 18:00:00,Product Defect - Unde soluta voluptatibus.
7399,19536,2835,Return Request,Critical,Open,2024-07-10,2024-07-11 00:00:00,Return Request - Corporis fugit ab.
6444,30792,2708,Login Issue,High,Resolved,,2024-05-03 03:00:00,Login Issue - Quam harum officiis vero inventore.
7162,21358,2201,Product Defect,Medium,Closed,,2024-03-14 09:00:00,Product Defect - Consectetur eos officia porro fugiat.
4437,8703,658,Order Status,Medium,Open,2025-03-30,2025-04-03 21:00:00,Order Status - Totam voluptas.
1428,4758,2038,Payment Failure,High,In Progress,2024-05-04,2024-05-04 10:00:00,Payment Failure - Illo nisi quidem repellat quod.
8291,7898,1810,Login Issue,Medium,Resolved,2025-07-30,2025-07-31 02:00:00,Login Issue - Nisi alias optio.
8660,14806,811,Order Status,high,Open,2025-08-08,2025-08-08 03:00:00,Order Status - Consequatur tempora autem quae.
8872,36856,861,Payment Failure,High,Closed,2025-12-18,2025-12-21 12:00:00,Payment Failure - Atque exercitationem cumque.
867,47359,2503,Login Issue,Low,Resolved,,2024-02-06 19:00:00,login issue - commodi recusandae veniam sapiente beatae.
2636,26994,2679,Login Issue,Medium,Closed,2024-03-08,2024-03-11 21:00:00,
1033,21433,1220,Return Request,Critical,Resolved,2025-01-29,2025-02-01 22:00:00,Return Request - Saepe facere eius quo.
1308,14119,2364,Return Request,,Open,2025-10-14,2025-10-18 21:00:00,Return Request - Illo odit.
1881,6269,1673,Account Update,Medium,IN PROGRESS,2025-10-19,2025-10-24 18:00:00,Account Update - Quisquam recusandae voluptate error.
98,20358,1640,Payment Failure,High,In Progress,2024-06-11,2024-06-13 15:00:00,payment failure - iste amet quae fugiat.
8299,40653,2451,Order Status,Low,Closed,2025-07-27,2025-07-31 21:00:00,Order Status - Voluptatem dolorum unde ipsa.
6440,26114,2374,Account Update,,Resolved,2025-09-17,2025-09-21 06:00:00,Account Update - At veritatis vel laudantium.
3145,3779,1188,Return Request,Medium,Open,2025-01-15,2025-01-17 03:00:00,Return Request - Consequuntur pariatur doloribus placeat.
1616,6204,1393,Login Issue,Medium,Resolved,2025-01-08,2025-01-12 03:00:00,Login Issue - Aliquid ipsam tempore.
9381,35754,798,Payment Failure,Low,Closed,2025-06-20,2025-06-23 04:00:00,Payment Failure - Natus molestias iusto rem voluptate.
796,22058,1021,Return Request,High,In Progress,2024-06-27,2024-06-28 10:00:00,Return Request - Enim molestias modi.
8346,3355,1867,Order Status,LOW,open,2025-08-08,,order status - eius quisquam maxime tempora est.
38,5710,312,Return Request,High,Closed,2024-08-31,2024-09-01 22:00:00,Return Request - Quam aut labore voluptatum.
8580,40394,156,Return Request,Critical,Open,,,Return Request - Quaerat saepe sed.
9374,4200,1296,Payment Failure,Critical,Resolved,2025-04-29,2025-05-01 23:00:00,Payment Failure - Delectus magni quasi.
5306,40342,1223,Payment Failure,High,Closed,2024-09-13,2024-09-15 09:00:00,Payment Failure - Necessitatibus alias deserunt.
4386,41609,607,product defect,Low,Open,2025-12-31,2026-01-05 15:00:00,Product Defect - Voluptates molestiae.
175,20637,358,Account Update,Medium,Closed,2025-08-21,2025-08-27 22:00:00,account update - eum perspiciatis placeat modi exercitationem.
5000,28155,1258,Payment Failure,Medium,,2025-06-12,2025-06-16 09:00:00,Payment Failure - Recusandae praesentium laboriosam.
4501,44820,1479,Product Defect,Medium,Closed,2024-11-14,2024-11-19 06:00:00,Product Defect - Qui labore voluptate voluptatibus.
2801,31904,634,Return Request,Critical,Closed,2024-10-24,2024-10-25 10:00:00,Return Request - Iusto voluptate eius doloremque eaque.
3259,37379,2656,Order Status,Medium,Open,2024-12-30,2025-01-03 15:00:00,Order Status - Laboriosam rerum minus.
2969,49205,467,Login Issue,Critical,Closed,2026-01-25,2026-01-28 06:00:00,Login Issue - Quidem vero aut illum.
4105,48886,1554,Product Defect,High,Resolved,2024-02-10,2024-02-15 03:00:00,Product Defect - Quisquam ullam animi repellat.
6672,14507,629,Return Request,High,Closed,2025-12-20,2025-12-25 18:00:00,Return Request - Veritatis aspernatur.
3653,36578,1022,Order Status,Critical,Closed,2025-11-07,2025-11-10 18:00:00,Order Status - Cumque nostrum iusto.
8805,29686,1347,Payment Failure,Medium,RESOLVED,2025-03-29,2025-04-01 21:00:00,Payment Failure - Nemo unde perspiciatis doloremque nesciunt.
3606,30648,1680,Login Issue,High,Closed,2024-04-06,2024-04-11 16:00:00,Login Issue - Ea quos expedita ratione corporis.
8073,16403,2453,Payment Failure,High,Open,2025-03-14,2025-03-18 22:00:00,Payment Failure - Officiis alias impedit occaecati.
264,34971,2416,Return Request,Medium,Resolved,2025-07-16,2025-07-18 03:00:00,
6681,27557,1844,Payment Failure,Critical,Open,2025-09-13,2025-09-14 11:00:00,Payment Failure - Dicta quos nihil debitis.
8182,34832,2486,Payment Failure,High,Open,2024-01-13,2024-01-16 00:00:00,Payment Failure - Corrupti dolorum earum ad repellat.
3074,30384,2364,Order Status,High,Closed,2024-02-24,2024-02-27 11:00:00,Order Status - Sequi similique.
2064,43329,145,Product Defect,Critical,CLOSED,2025-08-15,2025-08-15 01:00:00,Product Defect - Dolorum expedita totam.
4854,10587,2700,Login Issue,High,In Progress,2025-10-05,2025-10-09 01:00:00,Login Issue - Ea quaerat repellendus dolorum ducimus.
6067,18431,2092,Payment Failure,Medium,Closed,2024-11-23,2024-11-25 18:00:00,Payment Failure - Minus tempore sunt similique.
2266,10140,596,Account Update,High,Open,2025-09-03,2025-09-07 08:00:00,Account Update - Earum placeat voluptatem alias.
9160,38227,946,Payment Failure,Low,Open,2025-12-17,2025-12-22 07:00:00,Payment Failure - Quae quasi accusantium.
446,32439,2642,Login Issue,Medium,Open,2024-09-06,,Login Issue - Officia facere culpa.
3693,37170,452,,,Open,2024-06-23,2024-06-27 01:00:00,Product Defect - Pariatur quia ratione distinctio totam.
3531,33058,286,Login Issue,Critical,Resolved,2024-10-25,,Login Issue - Molestias tempora atque corporis.
7326,7804,33,Account Update,Medium,Open,,2024-05-25 18:00:00,Account Update - Minima nihil similique.
866,12303,290,Account Update,Low,Closed,2024-11-10,2024-11-10 15:00:00,Account Update - Eligendi iusto deserunt enim.
6558,7902,2180,Return Request,Low,In Progress,2025-04-05,2025-04-09 04:00:00,Return Request - Quis ullam ipsam aperiam.
7096,11670,1722,Payment Failure,Critical,Resolved,2024-10-24,2024-10-27 06:00:00,Payment Failure - Quibusdam tenetur sit aliquam.
5378,35955,1145,ACCOUNT UPDATE,Low,Resolved,2025-06-28,2025-06-30 06:00:00,Account Update - Expedita voluptatum.
7109,27078,2235,Payment Failure,Critical,Open,2024-10-15,2024-10-19 08:00:00,Payment Failure - Facere magni dolore.
2015,34600,1357,Return Request,Low,In Progress,2025-05-22,2025-05-28 13:00:00,Return Request - Dolorem corporis illo facere.
6424,31955,2216,Payment Failure,Medium,Closed,2024-12-30,,Payment Failure - Quis eum quae officia beatae.
8462,33895,2686,Account Update,Low,Closed,2024-04-14,2024-04-18 02:00:00,Account Update - Dignissimos quidem fugit quisquam.
3249,5708,1302,Login Issue,Critical,In Progress,2025-01-06,2025-01-08 09:00:00,Login Issue - Voluptatem quia consequuntur.
8967,21950,336,Login Issue,Low,Resolved,2025-11-24,2025-11-24 14:00:00,Login Issue - Veniam non ratione excepturi officiis.
5860,48269,1914,Login Issue,Medium,Closed,2025-01-09,2025-01-10 15:00:00,Login Issue - Minus tempore maxime.
7257,24117,23,,Medium,Closed,2025-01-21,2025-01-21 17:00:00,Order Status - Voluptates quo quod.
443,28458,2318,,Low,Closed,2024-01-01,2024-01-07 14:00:00,Return Request - Natus porro non officia.
2487,43662,1192,Account Update,,Closed,2024-01-30,2024-02-01 04:00:00,Account Update - Ea corrupti nam exercitationem eum.
4972,22452,762,Account Update,High,Closed,2025-02-05,,Account Update - Occaecati nihil exercitationem blanditiis.
5938,27149,793,Account Update,Medium,Open,2025-05-14,,ACCOUNT UPDATE - BEATAE ET VELIT.
5713,11196,21,Account Update,Critical,Open,2025-05-12,,Account Update - Praesentium eos aspernatur.
2804,49401,1309,Order Status,Medium,In Progress,2024-12-07,2024-12-07 12:00:00,Order Status - A reprehenderit earum incidunt.
6692,18751,2847,Order Status,Low,Resolved,2024-08-04,2024-08-07 12:00:00,ORDER STATUS - TOTAM ASSUMENDA SINT VEL.
536,18374,2794,order status,Low,Open,2024-06-12,,Order Status - Dicta nostrum.
9312,49367,1861,Order Status,Medium,Closed,2024-11-17,2024-11-21 01:00:00,Order Status - Unde accusantium quaerat voluptas.
386,28683,2093,Product Defect,Medium,OPEN,2025-05-13,,Product Defect - Aut deleniti aspernatur provident.
9483,18889,1512,Return Request,Medium,In Progress,2025-11-15,,Return Request - Esse et libero incidunt.
1832,7934,2957,Login Issue,Critical,Resolved,2024-06-04,2024-06-08 15:00:00,
2429,43006,127,Product Defect,Low,Open,2024-07-22,,Product Defect - Praesentium occaecati explicabo minus et.
2080,42559,2446,Login Issue,Critical,Closed,2024-02-17,2024-02-20 21:00:00,Login Issue - Earum eius quidem.
8723,23711,2887,Payment Failure,Medium,Resolved,2025-06-21,2025-06-27 23:00:00,Payment Failure - Ut quos.
4570,44619,301,Product Defect,Critical,Resolved,2024-09-08,2024-09-11 06:00:00,Product Defect - Eaque ipsa hic ipsum.
8802,8657,2556,Account Update,Low,Closed,2025-08-22,,Account Update - Nemo repellendus velit dolores.
6369,25826,1307,Order Status,Medium,Closed,2025-06-05,2025-06-09 13:00:00,Order Status - Odio maiores.
7646,34421,1504,return request,,In Progress,2024-01-10,2024-01-15 22:00:00,Return Request - Molestiae tempore adipisci laudantium esse.
9278,11878,2744,Return Request,Low,In Progress,2025-07-27,2025-08-02 04:00:00,Return Request - Odio ex totam.
9980,35534,331,Order Status,Low,In Progress,2024-01-22,2024-01-27 05:00:00,Order Status - Quaerat molestias culpa omnis.
5569,14422,533,Login Issue,Low,Resolved,2025-04-10,,Login Issue - Nostrum vitae ad doloremque consequatur.
5226,19769,1911,Order Status,Critical,Closed,2024-04-20,,Order Status - Maxime impedit eaque.
5095,21604,1391,Order Status,High,Open,2024-09-06,2024-09-12 14:00:00,Order Status - Vitae voluptatibus in deserunt.
1797,46829,547,Payment Failure,Medium,Closed,2025-05-11,2025-05-12 05:00:00,Payment Failure - Sapiente beatae sequi dolorem.
6805,626,1504,Login Issue,High,Closed,2024-05-10,2024-05-14 00:00:00,Login Issue - Voluptas Expedita Magnam Officiis.
8910,34384,579,Order Status,Low,Open,2025-03-13,2025-03-15 20:00:00,Order Status - Nisi ullam illum eos ex.
1005,19041,966,Order Status,medium,Closed,2024-04-03,,Order Status - Quasi Repellendus Repellat Voluptatem Possimus.
7336,49950,396,Login Issue,High,In Progress,2024-08-15,2024-08-16 19:00:00,Login Issue - Impedit Rem Dolores Iusto Sequi.
4618,22298,1239,Payment Failure,Critical,Open,2024-04-05,2024-04-10 09:00:00,PAYMENT FAILURE - REPELLENDUS NEMO VERO QUIDEM.
2906,31420,2739,Order Status,High,CLOSED,2025-05-01,2025-05-06 12:00:00,Order Status - Illo expedita.
4711,37706,1661,Product Defect,Medium,,2024-07-20,2024-07-23 09:00:00,Product Defect - Quasi laboriosam.
5658,16467,1865,Login Issue,Low,Open,2025-09-14,2025-09-18 03:00:00,Login Issue - Ut quisquam voluptas illum.
9599,46419,2847,Product Defect,High,Resolved,2024-08-10,2024-08-11 00:00:00,Product Defect - Nihil voluptatem qui eligendi consequuntur.
8680,39510,1691,Product Defect,Low,Closed,2025-03-06,,Product Defect - Cum soluta illum.
8389,33984,2746,Payment Failure,Medium,Open,2025-03-21,,
5332,39479,1314,Login Issue,HIGH,Resolved,2025-02-22,,Login Issue - Reprehenderit nisi nemo.
7182,22844,633,Product Defect,High,CLOSED,2024-12-12,2024-12-12 22:00:00,Product Defect - Nostrum esse harum eveniet.
1992,25145,131,Account Update,Critical,Closed,2025-06-23,2025-06-28 23:00:00,
7100,43317,1119,Payment Failure,Critical,Resolved,2025-11-14,,Payment Failure - Provident sapiente ratione distinctio.
6570,2633,798,Product Defect,LOW,In Progress,2024-07-01,,Product Defect - Atque nobis nisi.
5845,4217,456,Product Defect,High,In Progress,2024-05-20,2024-05-25 23:00:00,Product Defect - Dignissimos earum.
753,37366,2959,Account Update,Critical,Resolved,2024-05-28,2024-05-30 21:00:00,Account Update - Corrupti soluta animi.
4570,44619,301,Product Defect,Critical,Resolved,2024-09-08,2024-09-11 06:00:00,Product Defect - Eaque ipsa hic ipsum.
4687,461,2685,Order Status,High,In Progress,2025-11-25,,Order Status - Quaerat consequuntur nesciunt.
6315,39509,1809,Login Issue,,Closed,,2024-09-10 18:00:00,Login Issue - Sunt quis modi.
9240,1735,352,Return Request,Medium,In Progress,2025-05-19,2025-05-24 12:00:00,Return Request - In odio inventore sed fuga.
7579,4513,1963,Return Request,Medium,Open,2025-06-07,2025-06-11 21:00:00,Return Request - Eos fugit possimus minus.
5951,16997,2344,Return Request,High,Open,2025-08-19,2025-08-25 05:00:00,Return Request - Alias quod.
9411,41023,580,Return Request,High,In Progress,2025-08-12,,
6138,23365,962,Login Issue,Low,RESOLVED,2025-09-28,2025-10-01 14:00:00,Login Issue - Doloremque facilis cupiditate vitae.
281,16547,742,Return Request,High,,2024-12-16,2024-12-16 22:00:00,Return Request - Officia beatae culpa.
1351,39910,770,Payment Failure,Critical,Open,2024-07-01,2024-07-02 04:00:00,Payment Failure - Qui totam pariatur maxime.
7443,27989,14,Product Defect,Medium,Open,2026-02-02,2026-02-03 07:00:00,Product Defect - Corporis perferendis fuga quisquam.
3116,4988,2104,Payment Failure,High,Open,2025-09-15,2025-09-15 09:00:00,Payment Failure - Blanditiis modi consequuntur.
8463,2819,1243,Order Status,Critical,In Progress,2025-06-27,2025-07-02 17:00:00,Order Status - Ducimus facere quasi culpa.
7842,40501,2722,Payment Failure,Medium,Closed,2024-06-01,2024-06-07 05:00:00,Payment Failure - Odit iusto quasi culpa.
9268,48062,1458,Payment Failure,Low,Open,2025-11-05,2025-11-10 11:00:00,Payment Failure - Sunt accusamus.
9400,6400,868,Return Request,Critical,Closed,2024-07-28,2024-07-29 23:00:00,Return Request - Ab laboriosam reprehenderit tenetur.
